rank,title,artist,count,year,id
96,What My World Spins Around,Jordan Davis,19,2022,6vjZxvzdAeHp7jv3R398Xm
97,Super Freaky Girl,Nicki Minaj,19,2022,2yjlYDiNiQkdxVqTlaSrlX
98,Me Or Sum,"Nardo Wick, Lil Baby & Future",19,2022,2HHLfzE7PkljuqyYU4vwmh
99,Surface Pressure,Jessica Darrow,19,2022,760jhRscwGbIIe1m1IIQpU
0,Save Your Tears,The Weeknd,50,2021,5QO79kh1waicV47BqGRL3g
1,Levitating,Dua Lipa Featuring DaBaby,49,2021,5nujrmhLynf4yMoMtj8AQF
2,Heat Waves,Glass Animals,48,2021,3USxtqRwSYz57Ewm6wWRMp
3,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),38,2021,02VBYrHfVwfEWXk5DXyf0T
4,Forever After All,Luke Combs,37,2021,6IBcOGPsniK3Pso1wHIhew
5,Kiss Me More,Doja Cat Featuring SZA,36,2021,3DarAbFujv6eYNliUTyqtz
6,Without You,The Kid LAROI,36,2021,1KMkcUvF7m3SDChDOa7i5L
7,Blinding Lights,The Weeknd,35,2021,0VjIjW4GlUZAMYd2vXMi3b
8,Montero (Call Me By Your Name),Lil Nas X,34,2021,1SC5rEoYDGUK4NfG82494W
9,My Ex's Best Friend,Machine Gun Kelly X blackbear,34,2021,7kDUspsoYfLkWnZR7qwHZl
10,Mood,24kGoldn Featuring iann dior,33,2021,4jPy3l0RUwlUI9T5XHBW2m
11,Good 4 U,Olivia Rodrigo,31,2021,4ZtFanR9U6ndgddUvNcjcG
12,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,30,2021,4iJyoBOLtHqaGxP12qzhQI
13,Best Friend,Saweetie Featuring Doja Cat,30,2021,20BOju91NaEFK5Py4VJ2pp
14,One Too Many,Keith Urban Duet With P!nk,30,2021,5NUXE8W12lWcUXgJRCjeEw
15,Deja Vu,Olivia Rodrigo,29,2021,6HU7h9RYOaPRFeh0R3UeAr
16,Glad You Exist,Dan + Shay,29,2021,3oV2RVOmwdWdf9BmGS4Oad
17,Heartbreak Anniversary,Giveon,29,2021,3FAJ6O0NOHQV8Mc5Ri6ENp
18,Chasing After You,Ryan Hurd With Maren Morris,29,2021,3MkXV52jXtsG4pvKp4cGE8
19,Wockesha,Moneybagg Yo,28,2021,0nqhKXDjsyBMvbeWmgijD0
20,Drivers License,Olivia Rodrigo,28,2021,5wANPM4fQCJwkGd4rN57mH
21,Astronaut In The Ocean,Masked Wolf,28,2021,3Ofmpyhv5UAQ70mENzB277
22,Need To Know,Doja Cat,27,2021,3Vi5XqYrmQgOYBajMWSvCi
23,What You Know Bout Love,Pop Smoke,27,2021,1tkg4EHVoqnhR6iFEXb60y
24,Fancy Like,Walker Hayes,26,2021,58UKC45GPNTflCN6nwCUeF
25,You Right,Doja Cat & The Weeknd,25,2021,0k4d5YPDr1r7FX77VdqWez
26,Traitor,Olivia Rodrigo,25,2021,5CZ40GBx1sQ9agT82CLQCT
27,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,25,2021,5zFglKYiknIxks8geR8rcL
28,Telepatia,Kali Uchis,25,2021,6tDDoYIxWvMLTdKpjFkc1B
29,Bad Habits,Ed Sheeran,25,2021,3rmo8F54jFF8OgYsqTxm5d
30,Essence,Wizkid Featuring Tems,24,2021,5FG7Tl93LdH117jEKYl3Cm
31,Beggin',Maneskin,24,2021,3Wrjm47oTz2sjIgck11l5e
32,Arcade,Duncan Laurence,24,2021,1J14CdDAvBTE1AJYUOwl6C
33,You Should Probably Leave,Chris Stapleton,24,2021,2UikqkwBv7aIvlixeVXHWt
34,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,24,2021,0QULNNd9z5s35entfiiXoa
35,On Me,Lil Baby,24,2021,4Iedi94TIaB2GGb1nMB68v
36,The Good Ones,Gabby Barrett,23,2021,3hLuHKzG1cmlRpq53ZVWd8
37,Stay,The Kid LAROI & Justin Bieber,23,2021,567e29TDzLwZwfDuEpGTwo
38,Almost Maybes,Jordan Davis,23,2021,1BVzLiBS3MWmXzqcxBFJDt
39,Beat Box,SpotemGottem,23,2021,2LbNkvmYabhVf9jBCVeLm7
40,Back In Blood,Pooh Shiesty Featuring Lil Durk,23,2021,7FGdjbZ32vMybPuP0IuE7d
41,Lil Bit,Nelly & Florida Georgia Line,23,2021,33aow0AcXYvT1FoWNzMcqN
42,Calling My Phone,Lil Tjay Featuring 6LACK,22,2021,3J8EOeKLTLXORtWPpOU5bE
43,Leave Before You Love Me,Marshmello X Jonas Brothers,22,2021,4qu63nuBpdn0qHUHuObEj1
44,Sand In My Boots,Morgan Wallen,22,2021,0uRrG2jRR5tuifsYIJHEao
45,Famous Friends,Chris Young + Kane Brown,22,2021,00KyYtT6NaXwbPecina5Pj
46,Tombstone,Rod Wave,22,2021,3zc8VZEpM1onYV4FWGdFvm
47,Hell Of A View,Eric Church,21,2021,4mXGooManGPH6xAWRAtRJU
48,Industry Baby,Lil Nas X & Jack Harlow,21,2021,27NovPIUIRrOZoCHxABJwK
49,You Broke Me First.,Tate McRae,21,2021,4l0RmWt52FxpVxMNni6i63
50,Therefore I Am,Billie Eilish,21,2021,20R4HfKloPKgXDqU7UKk3x
51,You're Mines Still,Yung Bleu Featuring Drake,21,2021,6tiKwZppNjrls8RsPQwK6r
52,Wants And Needs,Drake Featuring Lil Baby,21,2021,65OVbaJR5O1RmwOQx0875b
53,Dakiti,Bad Bunny & Jhay Cortez,21,2021,4MzXwWMhyBbmu6hOcLVD49
54,Positions,Ariana Grande,21,2021,35mvY5S1H3J2QZyna3TFe0
55,34+35,Ariana Grande,21,2021,6Im9k8u9iIzKMrmV7BWtlF
56,Things A Man Oughta Know,Lainey Wilson,20,2021,3S0sk6DSTgesXsUSAEHNr5
57,Gone,Dierks Bentley,20,2021,7IhfjcaXuXCq20ZiAA7igK
58,Late At Night,Roddy Ricch,20,2021,6kksmL4t09IgxhajuVDDxR
59,Up,Cardi B,20,2021,1M4OcYkxAtu3ErzSgDEfoi
60,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,20,2021,1EJIcDYXwSqipW5dFe4uJz
61,Track Star,Mooski,20,2021,5hChuUMe5iHfjkXgzj1D4b
62,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,20,2021,0rOVgtieEk5SoypbulRiKI
63,Down To One,Luke Bryan,20,2021,6QpZSfLid1YZ6c01BvB5jH
64,Go Crazy,Chris Brown & Young Thug,20,2021,1IIKrJVP1C9N7iPtG6eOsK
65,Todo de Ti,Rauw Alejandro,20,2021,3rdAz1fbUfZxYgaCviYhRo
66,Breaking Up Was Easy In The 90's,Sam Hunt,20,2021,4sf2L157iEgAR7yrCNLgSq
67,Thot Shit,Megan Thee Stallion,20,2021,5zNW5ARjYhJQJz1AChP33n
68,Just The Way,Parmalee x Blanco Brown,20,2021,4h5OVQQbeqw3lNaFIbmlzG
69,What's Your Country Song,Thomas Rhett,20,2021,4oR2cCQGs0Yt0Mgr2diV6V
70,Good Days,SZA,20,2021,4PMqSO5qyjpvzhlLI5GnID
71,Butter,BTS,20,2021,6jjYDGxVJsWS0a5wlVF5vS
72,Goosebumps,Travis Scott & HVME,20,2021,6gBFPUFcJLzWGx4lenP6h2
73,Time Today,Moneybagg Yo,20,2021,0YrKSfpvflYnLSBd4Jtu6J
74,If I Didn't Love You,Jason Aldean & Carrie Underwood,20,2021,7IYoh1u7dFM1xIWSEYd5B8
75,Wild Side,Normani Featuring Cardi B,20,2021,2vXgyN14LX2zl7JEASw242
76,Country Again,Thomas Rhett,20,2021,4oR2cCQGs0Yt0Mgr2diV6V
77,Woman,Doja Cat,20,2021,6Uj1ctrBOjOas8xZXGqKk4
78,Happier Than Ever,Billie Eilish,20,2021,4RVwu0g32PAqgUiJoXsdF8
79,Yonaguni,Bad Bunny,20,2021,2JPLbjOn0wPCngEot2STUS
80,Settling Down,Miranda Lambert,20,2021,53bZYxVbCYm6w1Gx8U64bz
81,Rapstar,Polo G,20,2021,18vXApRmJSgQ6wG2ll9AOg
82,Pepas,Farruko,20,2021,5fwSHlTEWpluwOM0Sxnh5k
83,Quicksand,Morray,20,2021,4iCZ6Cr76For1TuHUQ90r8
84,Made For You,Jake Owen,20,2021,3iqKk5wUb8RNSV9zHqq0RG
85,Single Saturday Night,Cole Swindell,20,2021,6LnIxE8CqkK7faQV76nEHS
86,Pick Up Your Feelings,Jazmine Sullivan,20,2021,2I7CJZLo2nDqGuzZJA1XlZ
87,Streets,Doja Cat,20,2021,60ynsPSSKe6O3sfwRnIBRf
88,No More Parties,Coi Leray,20,2021,5A4WcRuy0FFEAC5pAK43oa
89,Buy Dirt,Jordan Davis Featuring Luke Bryan,19,2021,69AIpwGNLxr4qS1X5ynx60
90,Willow,Taylor Swift,19,2021,0lx2cLdOt3piJbcaXIV74f
91,A-O-K,Tai Verdes,19,2021,2xdSF7JRootmerTeradyGb
92,I Was On A Boat That Day,Old Dominion,19,2021,7u6kAP26NFU2rwNKjFUpI8
93,My Boy,Elvie Shane,19,2021,63QiiGGFUbVJMIG9Pw7Dna
94,Gyalis,Capella Grey,19,2021,7wpyrkjEgz7W1vNYDxMKrF
95,Cold As You,Luke Combs,19,2021,7IWV29mryrqtO0JVgnPtfv
96,Wasted On You,Morgan Wallen,19,2021,3cBsEDNhFI9E82vPj3kvi3
97,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,19,2021,67wUHsoXdZ8UOLt6rodpQ9
98,Lady,Brett Young,19,2021,2fSuoIlA1uTERXunbshSWh
99,Memory I Don't Mess With,Lee Brice,19,2021,1zYZs8Vbjhbzx5M3olcRnm
0,Blinding Lights,The Weeknd,52,2020,0VjIjW4GlUZAMYd2vXMi3b
1,I Hope,Gabby Barrett,51,2020,23T0OX7QOiIUFShSzbJ5Uo
2,Adore You,Harry Styles,48,2020,3jjujdWJ72nww5eGnfs2E7
3,Circles,Post Malone,47,2020,21jGcNKet2qwijlDFuPiPb
4,Don't Start Now,Dua Lipa,45,2020,3PfIrDoz19wz7qK7tYeu62
5,Before You Go,Lewis Capaldi,44,2020,2gMXnyrvIjhVBUZwvLZDMP
6,The Bones,Maren Morris,39,2020,7yFhA2fUsL2oIMWlw5DaHQ
7,Life Is Good,Future Featuring Drake,38,2020,5yY9lUy8nbvjM1Uyo1Uqoc
8,Say So,Doja Cat,38,2020,3Dv1eDb0MEgF93GpLXlucZ
9,Heartless,The Weeknd,37,2020,6bnF93Rx87YqUBLSgjiMU8
10,The Box,Roddy Ricch,36,2020,0nbXyq5TXYPCO7pr3N8S4I
11,Chasin' You,Morgan Wallen,36,2020,0WiyWiJDkNCyGNqkv7NByy
12,Blueberry Faygo,Lil Mosey,33,2020,22LAwLoDA5b4AaGSkg6bKW
13,Falling,Trevor Daniel,33,2020,0Aqi7ArnBrGblW5T6p2jmD
14,Rockstar,DaBaby Featuring Roddy Ricch,33,2020,7ytR5pFWmSjzHJIeQkgog4
15,Whats Poppin,Jack Harlow,33,2020,1jaTQ3nqY3oAAYyCTbIvnM
16,Watermelon Sugar,Harry Styles,33,2020,6UelLqGlWMcVH1E5c4H7lY
17,Go Crazy,Chris Brown & Young Thug,32,2020,1IIKrJVP1C9N7iPtG6eOsK
18,Break My Heart,Dua Lipa,32,2020,017PF4Q3l4DBUiWoXk4OWT
19,Intentions,Justin Bieber Featuring Quavo,31,2020,4umIPjkehX1r7uhmGvXiSV
20,If The World Was Ending,JP Saxe Featuring Julia Michaels,29,2020,77MdvMx9L4ZQuLhhn3o21h
21,Memories,Maroon 5,28,2020,4cktbXiXOapiLBMprHFErI
22,High Fashion,Roddy Ricch Featuring Mustard,28,2020,07KXEDMj78x68D884wgVEm
23,Savage,Megan Thee Stallion,28,2020,55CHeLEfn5iJ0IIkgaa4si
24,Hot Girl Bummer,blackbear,28,2020,6jRq8gaZhMUyy5RclRPcAf
25,ily,surf mesa Featuring Emilee,28,2020,62aP9fBQKYKxi7PDXwcUAS
26,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,26,2020,1xQ6trAsedVPCdbtDAmk0c
27,More Than My Hometown,Morgan Wallen,26,2020,5OELUCYgOHKFAvCERnAvfS
28,One Of Them Girls,Lee Brice,26,2020,6uyiyatWPCqC59Mm4rO8xL
29,Roses,SAINt JHN,25,2020,72GVdRHK49beKrC1NqRCqj
30,Dance Monkey,Tones And I,25,2020,2XU0oxnq2qxCpomAAuJY8K
31,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,25,2020,2tev2oEdAUyNtR1U8gQ8c4
32,I Hope You're Happy Now,Carly Pearce & Lee Brice,25,2020,0Al3wN3keprGTSgG8NBwjr
33,My Oh My,Camila Cabello Featuring DaBaby,25,2020,3yOlyBJuViE2YSGn3nVE1K
34,P*$$y Fairy (OTW),Jhene Aiko,25,2020,48KXAIruJ07kJVCWOGohMV
35,Die From A Broken Heart,Maddie & Tae,25,2020,3DA4SE262k6rdEtlHteNyq
36,Emotionally Scarred,Lil Baby,25,2020,7ge7BHazYbVKi8qyZUX1Bm
37,Got What I Got,Jason Aldean,25,2020,4TCc369aRPRubv1m8R1TBG
38,Nobody But You,Blake Shelton Duet With Gwen Stefani,24,2020,5M8goiFYynmNxhueYW6grR
39,Bang!,AJR,24,2020,4SQLQfcR0vhyIN4uPBlc0d
40,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,24,2020,0PvFJmanyNQMseIFrU708S
41,RITMO (Bad Boys For Life),The Black Eyed Peas X J Balvin,23,2020,6cy3ki60hLwimwIje7tALf
42,Ballin',Mustard Featuring Roddy Ricch,22,2020,3QzAOrNlsabgbMwlZt7TAY
43,We Paid,Lil Baby & 42 Dugg,22,2020,6gxKUmycQX7uyMwJcweFjp
44,Someone You Loved,Lewis Capaldi,22,2020,7qEHsqek33rTcFNT9PFqLf
45,Said Sum,Moneybagg Yo,22,2020,3sKz6Sd72K0ofPWcJPPk6H
46,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",22,2020,5o6dFqafETxZNqUFt9ZqAC
47,Supalonely,BENEE Featuring Gus Dapperton,22,2020,4nK5YrxbMGZstTLbvj6Gxw
48,Sunday Best,Surfaces,21,2020,1qYKWcEOrh2tM8PlgIm8K1
49,Be Like That,Kane Brown With Swae Lee & Khalid,21,2020,5f1joOtoMeyppIcJGZQvqJ
50,Heart On Ice,Rod Wave,21,2020,591ks2A0o7ratTpiRdI7M6
51,Dior,Pop Smoke,21,2020,79s5XnCN4TJKTVMSmOx8Ep
52,Sum 2 Prove,Lil Baby,20,2020,5f4Hy5mw5SRaUgXX9c6P5S
53,Hard To Forget,Sam Hunt,20,2020,10xuH52YSXHWFwCaF1fsDd
54,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,20,2020,1H7KnK26kc1YyellpbINEn
55,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,20,2020,6LVzOLJkzG3C4hLNOdaBry
56,Lovin' On You,Luke Combs,20,2020,0nYvjcSlCgjcwogQAwIwNp
57,More Hearts Than Mine,Ingrid Andress,20,2020,60RFlt48hm0l4Fu0JoccOl
58,Party Girl,StaySolidRocky,20,2020,3IJYUaN3tx04S4TYyZHKoP
59,Toosie Slide,Drake,20,2020,127QTOFJsJQp5LbJbu3A1y
60,Bluebird,Miranda Lambert,20,2020,0kPeZAyIhIfeZNrtfjJGDB
61,God Whispered Your Name,Keith Urban,20,2020,7Ce11Oh1kConF6UlkBWnaZ
62,Godzilla,Eminem Featuring Juice WRLD,20,2020,7FIWs0pqAYbP91WWM0vlTQ
63,After Party,Don Toliver,20,2020,527k23H0A4Q0UJN3vGs0Da
64,I Should Probably Go To Bed,Dan + Shay,20,2020,5ovVcYo2MvjVydFwFyaaqy
65,Wishing Well,Juice WRLD,20,2020,2U5WueTLIK5WJLD7mvDODv
66,One Margarita,Luke Bryan,20,2020,1Y3TlYJNhIa7k4YAvFkJAB
67,Walk Em Down,NLE Choppa Featuring Roddy Ricch,20,2020,1Z0cZI0UzNbP9L8MzzGxqf
68,Come & Go,Juice WRLD x Marshmello,20,2020,4P5KoWXOxwuobLmHXLMobV
69,B.S.,Jhene Aiko Featuring H.E.R.,20,2020,63wx9vdskaXbYxyDx4oJCZ
70,I Love My Country,Florida Georgia Line,20,2020,0clSHsrHl2irBkObcLEZqS
71,Pretty Heart,Parker McCollum,20,2020,7nINhyXn6uwUkYLY5KQH0K
72,Mood Swings,Pop Smoke Featuring Lil Tjay,20,2020,5rZlwNFl01HqLWBQGryKSm
73,Cool Again,Kane Brown,20,2020,5P3oaNpPDVLRJsL3152SEs
74,Rain On Me,Lady Gaga & Ariana Grande,20,2020,7ju97lgwC2rKQ6wwsf9no9
75,Rags2Riches,Rod Wave Featuring ATR Son Son,20,2020,40TPiJpvwGIyvPjJMDTKfy
76,The Bigger Picture,Lil Baby,20,2020,44gRhRi2OhEf7moAUj6MD1
77,Slide,H.E.R. Featuring YG,20,2020,6MO2bfLHKykUgCChFdw91H
78,Popstar,DJ Khaled Featuring Drake,19,2020,6EDO9iiTtwNv6waLwa1UUq
79,Martin & Gina,Polo G,19,2020,1VLtjHwRWOVJiE5Py7JxoQ
80,"10,000 Hours",Dan + Shay & Justin Bieber,19,2020,2wrJq5XKLnmhRXHIAf9xBa
81,Tap In,Saweetie,19,2020,4Hpib09wXgD84w4uwTPnYD
82,Does To Me,Luke Combs Featuring Eric Church,19,2020,0nGXi46VcQQ56ZJR428MKS
83,Dollaz On My Head,Gunna Featuring Young Thug,19,2020,3nS9a01VvXHQriLqJYwRqG
84,Mood,24kGoldn Featuring iann dior,19,2020,4jPy3l0RUwlUI9T5XHBW2m
85,Death Bed,Powfu Featuring beabadoobee,19,2020,7eJMfftS33KTjuF7lTsMCx
86,Kings & Queens,Ava Max,19,2020,5WbfFTuIldjL9x7W6y5l7R
87,Slow Dance In A Parking Lot,Jordan Davis,19,2020,6MBUUSIWCzaXW4q58Ktrv9
88,Roxanne,Arizona Zervas,19,2020,696DnlkuDOXcMAnKlTgXXK
89,WAP,Cardi B Featuring Megan Thee Stallion,19,2020,4Oun2ylbjFKMPTiaSbbCih
90,everything i wanted,Billie Eilish,19,2020,3ZCTVFBt2Brf31RLEnCkWJ
91,Tusa,Karol G & Nicki Minaj,18,2020,7k4t7uLgtOxPwTpFmtJNTY
92,BEST ON EARTH,Russ & BIA,18,2020,0xKBkLcF71uUQeTA7FSu4A
93,Girls In The Hood,Megan Thee Stallion,18,2020,7yiSvALPjMrBLDDrbcDRNy
94,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,18,2020,7idmHTAQQPUFqdjXkoooXD
95,BOP,DaBaby,18,2020,6Ozh9Ok6h4Oi1wUSLtBseN
96,My Ex's Best Friend,Machine Gun Kelly X blackbear,18,2020,7kDUspsoYfLkWnZR7qwHZl
97,Laugh Now Cry Later,Drake Featuring Lil Durk,18,2020,2SAqBLGA283SUiwJ3xOUVI
98,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,18,2020,1p0rEzrK7YtdRZVtiyV7RN
99,Like That,Doja Cat Featuring Gucci Mane,18,2020,4EivmOT13NMpNSfTKn9p4s
0,Dancing With A Stranger,Sam Smith & Normani,45,2019,3xgT3xIlFGqZjYW9QlhJWp
1,Wow.,Post Malone,44,2019,7xQAfvXzm3AkraOtGPWIZg
2,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,44,2019,0RiRZpuVRbi7oqRdSMwhQY
3,Talk,Khalid,43,2019,6TqXcAFInzjp0bODyvrWEq
4,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,42,2019,2YpeDb67231RjR0MgVLzsG
5,Without Me,Halsey,41,2019,6FZDfxM3a3UCqtzo5pxSLZ
6,Sucker,Jonas Brothers,38,2019,22vgEDb5hykfaTwLuskFGD
7,Bad Guy,Billie Eilish,38,2019,2Fxmhks0bxGSBdJ92vM42m
8,Suge,DaBaby,35,2019,2gwkD6igEhQbDQegRCcdoB
9,Sweet But Psycho,Ava Max,34,2019,7DnAm9FOTWE3cUvso43HhI
10,Happier,Marshmello & Bastille,34,2019,7BqHUALzNBTanL6OvsqmC1
11,Better,Khalid,34,2019,2OpBganfGk2GVdSlRdxzaX
12,Going Bad,Meek Mill Featuring Drake,34,2019,2IRZnDFmlqMuOrYOLnZZyc
13,Shallow,Lady Gaga & Bradley Cooper,33,2019,2VxeLyX666F8uXCJ0dZF8B
14,7 Rings,Ariana Grande,33,2019,6ocbgoVGwYJhOv1GgI9NsF
15,Truth Hurts,Lizzo,33,2019,3HWzoMvoF3TQfYg4UPszDq
16,Sicko Mode,Travis Scott,32,2019,2xLMifQCjDGFmkHkpNLD9h
17,Someone You Loved,Lewis Capaldi,32,2019,7qEHsqek33rTcFNT9PFqLf
18,High Hopes,Panic! At The Disco,32,2019,1rqqCSm0Qe4I9rUvWncaom
19,I Don't Care,Ed Sheeran & Justin Bieber,30,2019,0hVXuCcriWRGvwMV1r5Yn9
20,Eastside,"benny blanco, Halsey & Khalid",29,2019,7FGq80cy8juXBCD2nrqdWU
21,Trampoline,SHAED,29,2019,2ez6qvOTHKeI3ss80NGqnI
22,Look Back At It,A Boogie Wit da Hoodie,29,2019,3Ol2xnObFdKV9pmRD2t9x8
23,Ran$om,Lil Tecca,29,2019,2WsuSYJNXGKXVYkHPnq2yp
24,No Guidance,Chris Brown Featuring Drake,28,2019,6XHVuErjQ4XNm6nDPVCxVX
25,Middle Child,J. Cole,28,2019,2JvzF1RMd7lE3KmFlsyZD8
26,Whiskey Glasses,Morgan Wallen,27,2019,57TEkZN3f84tFJFHFrD4pO
27,Only Human,Jonas Brothers,27,2019,0DiDStADDVh3SvAsoJAFMk
28,Pop Out,Polo G Featuring Lil Tjay,27,2019,6uFn47ACjqYkc0jADwEdj1
29,Talk You Out Of It,Florida Georgia Line,26,2019,4qQwGRtGT7l6ckQtdPEFd4
30,Envy Me,Calboy,26,2019,7rvyVWja33WG9R97oeJAjx
31,Panini,Lil Nas X,26,2019,1000nHvUdawXuUHgBod4Wv
32,Senorita,Shawn Mendes & Camila Cabello,26,2019,6v3KW9xbzN5yKLt9YKDYA2
33,Con Calma,Daddy Yankee Featuring Snow,25,2019,5w9c2J52mkdntKOmRLeM2m
34,Beautiful Crazy,Luke Combs,25,2019,2rxQMGVafnNaRaXlRMWPde
35,Speechless,Dan + Shay,25,2019,3GJ4hzg4lrGwU51Y3VARbF
36,Pure Water,Mustard & Migos,25,2019,3j84U36KvLeXNDPv4t5pI8
37,Worth It,YK Osiris,25,2019,0PQoUlzP7ILdcrzpajHXc0
38,Beautiful People,Ed Sheeran Featuring Khalid,24,2019,70eFcWOvlMObDhURTqT4Fv
39,God's Country,Blake Shelton,23,2019,1dyxS3YzBbL0t8rEVwVQ1K
40,Money In The Grave,Drake Featuring Rick Ross,23,2019,5ry2OE6R2zPQFDO85XkgRb
41,One Thing Right,Marshmello & Kane Brown,23,2019,7gZXCjAy6nxKCQWLEeX4LZ
42,If I Can't Have You,Shawn Mendes,23,2019,2bT1PH7Cw3J9p3t7nlXCdh
43,A Lot,21 Savage,23,2019,2t8yVaLvJ0RenpXUIAC52d
44,When The Party's Over,Billie Eilish,23,2019,43zdsphuZLzwA9k4DJhU0I
45,Girls Like You,Maroon 5 Featuring Cardi B,22,2019,6V1bu6o1Yo5ZXnsCJU8Ovk
46,"Hey Look Ma, I Made It",Panic! At The Disco,22,2019,22oEJW6r2rMb9z4IntfyEa
47,Close Friends,Lil Baby,22,2019,5nzhL67GpF9szXWg5y509A
48,Knockin' Boots,Luke Bryan,22,2019,2opQESZb7JsRKCvWMBPeuv
49,Ballin',Mustard Featuring Roddy Ricch,22,2019,3QzAOrNlsabgbMwlZt7TAY
50,Be Alright,Dean Lewis,21,2019,5qrSlOut2rNAWv3ubArkNy
51,Beer Never Broke My Heart,Luke Combs,21,2019,7aEtlGHoiPAfRB084NiDmx
52,Drip Too Hard,Lil Baby & Gunna,21,2019,78QR3Wp35dqAhFEc2qAGjE
53,GIRL,Maren Morris,21,2019,0pGXe7umwkcCm01Ipoxp0U
54,Lalala,Y2K & bbno$,21,2019,51Fjme0JiitpyXKuyQiCDo
55,"Thank U, Next",Ariana Grande,21,2019,3e9HZxeyfWwjeyPAMmWSSQ
56,Goodbyes,Post Malone Featuring Young Thug,21,2019,0t3ZvGKlmYmVsDzBJAXK8C
57,You Need To Calm Down,Taylor Swift,21,2019,6RRNNciQGZEXnqk8SQ9yv5
58,Act Up,City Girls,21,2019,3A2yGHWIzmGEIolwonU69h
59,Callaita,Bad Bunny & Tainy,20,2019,71wFwRo8xGc4lrcyKwsvba
60,Bury A Friend,Billie Eilish,20,2019,4SSnFejRGlZikf02HLewEF
61,How Do You Sleep?,Sam Smith,20,2019,6b2RcmUt1g9N9mQ3CbjX2Y
62,Calma,Pedro Capo X Farruko,20,2019,5iwz1NiezX7WWjnCgY5TH4
63,Time,NF,20,2019,6MxMqCgqmekcr0VwSU7AVH
64,Hate Me,Ellie Goulding & Juice WRLD,20,2019,15og0pCEcTFWEXOFKdcJlU
65,Cash Shit,Megan Thee Stallion Featuring DaBaby,20,2019,2rMAtCaTj16NptyVfEIeAC
66,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,20,2019,2GjMaJ7DacMIkgoe8oMXGg
67,Clout,Offset Featuring Cardi B,20,2019,59ywHNwwchG4nZJMLyxSzd
68,Here Tonight,Brett Young,20,2019,38nVuIj9mi5a8oopOJhSJk
69,Tip Of My Tongue,Kenny Chesney,20,2019,40ufL61vEaDaaOitYhnlQ7
70,Thotiana,Blueface,20,2019,1rBjexQsgqXpsS2BrCxaDX
71,Good As You,Kane Brown,20,2019,19kUPdKTp85q9RZNwaXM15
72,Put A Date On It,Yo Gotti Featuring Lil Baby,20,2019,6PRh0ilIMEP1xlUHqalnkD
73,Walk Me Home,P!nk,20,2019,6jfEZdUJ2Yla6h7gTJgKuo
74,Prayed For You,Matt Stell,20,2019,4j6GMcVcqZf1r0GDqMtYp6
75,Girls Need Love,Summer Walker X Drake,20,2019,14SaZBTjxlorHJQxXh01Hu
76,Eyes On You,Chase Rice,20,2019,4w95iGC6NrxZJ5o3D7bWyV
77,Please Me,Cardi B & Bruno Mars,20,2019,0PG9fbaaHFHfre2gUVo7AN
78,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,20,2019,1wJRveJZLSb1rjhnUHQiv6
79,I Don't Know About You,Chris Lane,20,2019,7ugxJ96F2CeSibY09eBpmv
80,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",20,2019,4bTZeO72FwMa6wKOiqoynL
81,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,20,2019,4kV4N9D1iKVxx1KLvtTpjS
82,The Git Up,Blanco Brown,20,2019,01tA4XmJ4fGQNwti6b2hPm
83,Make It Sweet,Old Dominion,20,2019,3Mnr3yyQk1aUPYgbpOQE31
84,Shotta Flow,NLE Choppa,20,2019,5OFlp1fOrfiSXOjw4wuSgy
85,ME!,Taylor Swift Featuring Brendon Urie,20,2019,2Rk4JlNc2TPmZe2af99d45
86,Love Someone,Lukas Graham,20,2019,0OCRwXbQRdOZ1OtB4Imsp1
87,All To Myself,Dan + Shay,20,2019,08tq1XcHwVt5PHXUo87i0D
88,You Say,Lauren Daigle,20,2019,6Up545NUflOiXo8cEraH49
89,Miss Me More,Kelsea Ballerini,20,2019,5NfJGBAL9mgFPRQxKJmiX2
90,Baby,Lil Baby & DaBaby,20,2019,5MPPttjfGap2C6j6eKcO6J
91,Baby Shark,Pinkfong,20,2019,5ygDXis42ncn6kYG14lEVG
