rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
12,Better Love Next Time,Dr. Hook,https://charts-static.billboard.com/img/1979/10/dr-hook-oph-53x53.jpg,14,12,15,up,1980-01-19,
13,I Wanna Be Your Lover,Prince,https://charts-static.billboard.com/img/1979/09/prince-vp8-53x53.jpg,16,13,9,up,1980-01-19,
14,Jane,Jefferson Starship,https://charts-static.billboard.com/img/1979/11/starship-djg-53x53.jpg,15,14,12,up,1980-01-19,
15,Sara,Fleetwood Mac,https://charts-static.billboard.com/img/1979/12/fleetwood-mac-m6k-53x53.jpg,20,15,6,up,1980-01-19,
16,This Is It,Kenny Loggins,https://charts-static.billboard.com/img/1979/10/kenny-loggins-dn7-53x53.jpg,17,16,14,up,1980-01-19,
17,Don't Do Me Like That,Tom Petty And The Heartbreakers,https://charts-static.billboard.com/img/1979/11/tom-petty-and-the-heartbreakers-eog-53x53.jpg,19,17,10,up,1980-01-19,
18,Crazy Little Thing Called Love,Queen,https://charts-static.billboard.com/img/1979/12/queen-m21-53x53.jpg,30,18,5,up,1980-01-19,
19,Wait For Me,Daryl Hall John Oates,Not supported yet,21,19,13,up,1980-01-19,
20,Don't Let Go,Isaac Hayes,https://charts-static.billboard.com/img/1979/10/isaac-hayes-4y9-53x53.jpg,22,20,13,up,1980-01-19,
21,Deja Vu,Dionne Warwick,https://charts-static.billboard.com/img/1979/10/dionne-warwick-6mm-53x53.jpg,27,21,11,up,1980-01-19,
22,Still,Commodores,https://charts-static.billboard.com/img/1979/09/commodores-lju-53x53.jpg,6,1,17,down,1980-01-19,
23,Babe,Styx,https://charts-static.billboard.com/img/1979/10/styx-2ra-53x53.jpg,10,1,16,down,1980-01-19,
24,"Yes, I'm Ready",Teri DeSario With K.C.,Not supported yet,28,24,10,up,1980-01-19,
25,Romeo's Tune,Steve Forbert,https://charts-static.billboard.com/img/1979/12/steve-forbert-rc1-53x53.jpg,31,25,8,up,1980-01-19,
26,Third Time Lucky (First Time I Was A Fool),Foghat,https://charts-static.billboard.com/img/1979/11/foghat-kmf-53x53.jpg,26,26,10,same,1980-01-19,
27,Head Games,Foreigner,https://charts-static.billboard.com/img/1979/11/foreigner-kky-53x53.jpg,18,14,11,down,1980-01-19,
28,Daydream Believer,Anne Murray,https://charts-static.billboard.com/img/1979/12/anne-murray-zsk-53x53.jpg,46,28,5,up,1980-01-19,
29,An American Dream,The Dirt Band,Not supported yet,33,29,7,up,1980-01-19,
30,Rotation,Herb Alpert,https://charts-static.billboard.com/img/1979/11/herb-alpert-hn0-53x53.jpg,32,30,10,up,1980-01-19,
31,Fool In The Rain,Led Zeppelin,https://charts-static.billboard.com/img/1979/12/led-zeppelin-baq-53x53.jpg,40,31,5,up,1980-01-19,
32,Why Me,Styx,https://charts-static.billboard.com/img/1979/12/styx-2ra-53x53.jpg,42,32,6,up,1980-01-19,
33,Forever Mine,The O'Jays,https://charts-static.billboard.com/img/1979/11/the-ojays-vzm-53x53.jpg,37,33,9,up,1980-01-19,
34,Savannah Nights,Tom Johnston,https://charts-static.billboard.com/img/1979/11/tom-johnston-129-53x53.jpg,34,34,10,same,1980-01-19,
35,Longer,Dan Fogelberg,https://charts-static.billboard.com/img/1979/12/dan-fogelberg-4ox-53x53.jpg,55,35,6,up,1980-01-19,
36,You Know That I Love You,Santana,https://charts-static.billboard.com/img/1979/11/santana-fo5-53x53.jpg,43,36,9,up,1980-01-19,
37,Voices,Cheap Trick,https://charts-static.billboard.com/img/1979/12/cheap-trick-jcq-53x53.jpg,41,37,7,up,1980-01-19,
38,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,https://charts-static.billboard.com/img/1979/10/barbra-streisand-2i4-53x53.jpg,24,1,14,down,1980-01-19,
39,September Morn',Neil Diamond,https://charts-static.billboard.com/img/1979/12/neil-diamond-4va-53x53.jpg,51,39,5,up,1980-01-19,
40,Do You Love What You Feel,Rufus And Chaka Khan,https://charts-static.billboard.com/img/1840/12/chaka-khan-kwe-53x53.jpg,44,40,9,up,1980-01-19,
41,She's In Love With You,Suzi Quatro,https://charts-static.billboard.com/img/1979/11/suzi-quatro-x8u-53x53.jpg,45,41,9,up,1980-01-19,
42,Wonderland,Commodores,https://charts-static.billboard.com/img/1979/12/commodores-lju-53x53.jpg,54,42,6,up,1980-01-19,
43,Lost Her In The Sun,John Stewart,https://charts-static.billboard.com/img/1979/12/john-stewart-zom-53x53.jpg,49,43,7,up,1980-01-19,
44,Last Train To London,Electric Light Orchestra,https://charts-static.billboard.com/img/1979/12/electric-light-orchestra-jef-53x53.jpg,50,44,7,up,1980-01-19,
45,Dig The Gold,Joyce Cobb,Not supported yet,52,45,9,up,1980-01-19,
46,Lonely Eyes,Robert John,Not supported yet,48,46,7,up,1980-01-19,
47,You're Only Lonely,J.D. Souther,https://charts-static.billboard.com/img/1979/09/jd-souther-nyl-53x53.jpg,23,7,20,down,1980-01-19,
48,"Working My Way Back To You/Forgive Me, Girl",The Spinners,https://charts-static.billboard.com/img/1979/10/the-spinners-2yh-53x53.jpg,58,48,6,up,1980-01-19,
49,On The Radio,Donna Summer,https://charts-static.billboard.com/img/1979/11/donna-summer-617-53x53.jpg,86,49,2,up,1980-01-19,
50,Money,The Flying Lizards,https://charts-static.billboard.com/img/1979/12/the-flying-lizards-cyc-53x53.jpg,53,50,8,up,1980-01-19,
51,Dirty Water,The Inmates,https://charts-static.billboard.com/img/1979/12/the-inmates-ofd-53x53.jpg,56,51,7,up,1980-01-19,
52,Looks Like Love Again,Dann Rogers,Not supported yet,60,52,6,up,1980-01-19,
53,When I Wanted You,Barry Manilow,https://charts-static.billboard.com/img/1979/12/barry-manilow-0ni-53x53.jpg,61,53,6,up,1980-01-19,
54,Heartbreaker,Pat Benatar,https://charts-static.billboard.com/img/1979/12/pat-benatar-lo1-53x53.jpg,64,54,5,up,1980-01-19,
55,99,Toto,https://charts-static.billboard.com/img/1979/12/toto-ful-53x53.jpg,65,55,5,up,1980-01-19,
56,The Second Time Around,Shalamar,https://charts-static.billboard.com/img/1979/09/shalamar-zos-53x53.jpg,67,56,7,up,1980-01-19,
57,I Don't Want To Talk About It,Rod Stewart,https://charts-static.billboard.com/img/1979/12/rod-stewart-icm-53x53.jpg,71,57,5,up,1980-01-19,
58,I Want You Tonight,Pablo Cruise,https://charts-static.billboard.com/img/1979/10/pablo-cruise-61d-53x53.jpg,25,19,15,down,1980-01-19,
59,Stargazer,Peter Brown,Not supported yet,62,59,6,up,1980-01-19,
60,Glide,Pleasure,Not supported yet,63,60,7,up,1980-01-19,
61,Can We Still Be Friends,Robert Palmer,https://charts-static.billboard.com/img/1979/12/robert-palmer-i8q-53x53.jpg,70,61,5,up,1980-01-19,
62,Memorize Your Number,Leif Garrett,https://charts-static.billboard.com/img/1979/12/leif-garrett-tjn-53x53.jpg,66,62,6,up,1980-01-19,
63,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer,Not supported yet,72,63,5,up,1980-01-19,
64,Star,"Earth, Wind & Fire",https://charts-static.billboard.com/img/1979/12/earth-wind-fire-tue-53x53.jpg,68,64,5,up,1980-01-19,
65,Chiquitita,ABBA,https://charts-static.billboard.com/img/1979/11/abba-wwl-53x53.jpg,29,29,11,down,1980-01-19,
66,Volcano,Jimmy Buffett,https://charts-static.billboard.com/img/1979/12/jimmy-buffett-d7l-53x53.jpg,74,66,5,up,1980-01-19,
67,Don't Make Me Over,Jennifer Warnes,https://charts-static.billboard.com/img/1979/12/jennifer-warnes-hfm-53x53.jpg,77,67,5,up,1980-01-19,
68,Flirtin' With Disaster,Molly Hatchet,https:https://charts-static.billboard.com/img/1980/01/molly-hatchet-2q8-53x53.jpg,76,68,3,up,1980-01-19,
69,"Let Me Go, Love",Nicolette Larson & Michael McDonald,https://charts-static.billboard.com/img/1980/01/nicolette-larson-6m5-53x53.jpg,82,69,2,up,1980-01-19,
70,I'm Alive,Gamma,Not supported yet,80,70,3,up,1980-01-19,
71,Too Late,Journey,https://charts-static.billboard.com/img/1980/01/journey-9r5-53x53.jpg,81,71,2,up,1980-01-19,
72,Him,Rupert Holmes,Not supported yet,,,,new,1980-01-19,
73,Remember (Walking In The Sand),Aerosmith,https://charts-static.billboard.com/img/1980/01/aerosmith-fsf-53x53.jpg,84,73,2,up,1980-01-19,
74,Shooting Star,Dollar,Not supported yet,75,74,5,up,1980-01-19,
75,Goodnight My Love,Mike Pinera,https://charts-static.billboard.com/img/1980/01/mike-pinera-cd7-53x53.jpg,79,75,3,up,1980-01-19,
76,Too Hot,Kool & The Gang,Not supported yet,,,,new,1980-01-19,
77,Another Brick In The Wall (Part II),Pink Floyd,Not supported yet,,,,new,1980-01-19,
78,Make Believe It's Your First Time,Bobby Vinton,https://charts-static.billboard.com/img/1979/11/bobby-vinton-8lg-53x53.jpg,78,78,3,same,1980-01-19,
79,Kiss Me In The Rain,Barbra Streisand,https://charts-static.billboard.com/img/1980/01/barbra-streisand-2i4-53x53.jpg,90,79,2,up,1980-01-19,
80,When A Man Loves A Woman,Bette Midler,Not supported yet,,,,new,1980-01-19,
81,I Thank You,ZZ Top,Not supported yet,,,,new,1980-01-19,
82,Bad Times,Tavares,https://charts-static.billboard.com/img/1980/01/tavares-q28-53x53.jpg,95,82,3,up,1980-01-19,
83,I Wish I Was Eighteen Again,George Burns,Not supported yet,,,,new,1980-01-19,
84,Holdin' On For Dear Love,Lobo,Not supported yet,89,84,5,up,1980-01-19,
85,Got To Love Somebody,Sister Sledge,Not supported yet,,,,new,1980-01-19,
86,I Call Your Name,Switch,https://charts-static.billboard.com/img/1979/10/switch-dn4-53x53.jpg,87,86,12,up,1980-01-19,
87,Back On My Feet Again,The Babys,Not supported yet,,,,new,1980-01-19,
88,With You I'm Born Again,Billy Preston & Syreeta,https://charts-static.billboard.com/img/1979/12/billy-preston-9en-53x53.jpg,91,88,7,up,1980-01-19,
89,Give It All You Got,Chuck Mangione,Not supported yet,,,,new,1980-01-19,
90,I Pledge My Love,Peaches & Herb,Not supported yet,,,,new,1980-01-19,
91,Trust Me,Cindy Bullens,https://charts-static.billboard.com/img/1980/01/cindy-bullens-alo-53x53.jpg,93,91,2,up,1980-01-19,
92,Takin' It Back,Breathless,https://charts-static.billboard.com/img/1980/01/breathless-5ux-53x53.jpg,96,92,2,up,1980-01-19,
93,I Don't Want To Be Lonely,Dana Valery,Not supported yet,,,,new,1980-01-19,
94,Take The Long Way Home,Supertramp,https://charts-static.billboard.com/img/1979/10/supertramp-b14-53x53.jpg,35,10,15,down,1980-01-19,
95,Rapper's Delight,Sugarhill Gang,Not supported yet,36,36,11,down,1980-01-19,
96,I'd Rather Leave While I'm In Love,Rita Coolidge,https://charts-static.billboard.com/img/1979/11/rita-coolidge-j0p-53x53.jpg,38,38,10,down,1980-01-19,
97,Damned If I Do,The Alan Parsons Project,https://charts-static.billboard.com/img/1979/09/the-alan-parsons-project-yu1-53x53.jpg,47,27,17,down,1980-01-19,
98,Move Your Boogie Body,Bar-Kays,https://charts-static.billboard.com/img/1979/10/bar-kays-mxw-53x53.jpg,57,57,7,down,1980-01-19,
99,"Train, Train",Blackfoot,Not supported yet,39,38,14,down,1980-01-19,
100,Pop Muzik,M,https://charts-static.billboard.com/img/1979/08/m-p9v-53x53.jpg,59,1,24,down,1980-01-19,
1,Rock With You,Michael Jackson,https://charts-static.billboard.com/img/1840/12/michael-jackson-9to-53x53.jpg,1,1,13,same,1980-01-26,2
2,Do That To Me One More Time,Captain & Tennille,https://charts-static.billboard.com/img/1979/10/captain-tennille-ft5-53x53.jpg,2,2,15,same,1980-01-26,
3,Coward Of The County,Kenny Rogers,https://charts-static.billboard.com/img/1979/11/kenny-rogers-vja-53x53.jpg,4,3,11,up,1980-01-26,
4,Escape (The Pina Colada Song),Rupert Holmes,https://charts-static.billboard.com/img/1979/10/rupert-holmes-6iw-53x53.jpg,3,1,15,down,1980-01-26,
5,Cruisin',Smokey Robinson,https://charts-static.billboard.com/img/1979/10/smokey-robinson-ktg-53x53.jpg,6,5,17,up,1980-01-26,
6,Send One Your Love,Stevie Wonder,https://charts-static.billboard.com/img/1979/11/stevie-wonder-12f-53x53.jpg,5,4,13,down,1980-01-26,
7,We Don't Talk Anymore,Cliff Richard,https://charts-static.billboard.com/img/1979/10/cliff-richard-uyb-53x53.jpg,7,7,15,same,1980-01-26,
8,Crazy Little Thing Called Love,Queen,https://charts-static.billboard.com/img/1979/12/queen-m21-53x53.jpg,18,8,6,up,1980-01-26,
9,The Long Run,Eagles,https://charts-static.billboard.com/img/1979/12/eagles-520-53x53.jpg,11,9,8,up,1980-01-26,
10,Sara,Fleetwood Mac,https://charts-static.billboard.com/img/1979/12/fleetwood-mac-m6k-53x53.jpg,15,10,7,up,1980-01-26,
11,I Wanna Be Your Lover,Prince,https://charts-static.billboard.com/img/1979/09/prince-vp8-53x53.jpg,13,11,10,up,1980-01-26,
12,Better Love Next Time,Dr. Hook,https://charts-static.billboard.com/img/1979/10/dr-hook-oph-53x53.jpg,12,12,16,same,1980-01-26,
13,Ladies Night,Kool & The Gang,https://charts-static.billboard.com/img/1979/09/kool-the-gang-bbp-53x53.jpg,8,8,17,down,1980-01-26,
14,Don't Do Me Like That,Tom Petty And The Heartbreakers,https://charts-static.billboard.com/img/1979/11/tom-petty-and-the-heartbreakers-eog-53x53.jpg,17,14,11,up,1980-01-26,
15,This Is It,Kenny Loggins,https://charts-static.billboard.com/img/1979/10/kenny-loggins-dn7-53x53.jpg,16,15,15,up,1980-01-26,
16,"Yes, I'm Ready",Teri DeSario With K.C.,Not supported yet,24,16,11,up,1980-01-26,
17,Deja Vu,Dionne Warwick,https://charts-static.billboard.com/img/1979/10/dionne-warwick-6mm-53x53.jpg,21,17,12,up,1980-01-26,
18,Wait For Me,Daryl Hall John Oates,Not supported yet,19,18,14,up,1980-01-26,
19,Don't Let Go,Isaac Hayes,https://charts-static.billboard.com/img/1979/10/isaac-hayes-4y9-53x53.jpg,20,19,14,up,1980-01-26,
20,Please Don't Go,KC And The Sunshine Band,https://charts-static.billboard.com/img/1979/08/kc-and-the-sunshine-band-h7q-53x53.jpg,9,1,23,down,1980-01-26,
21,Romeo's Tune,Steve Forbert,https://charts-static.billboard.com/img/1979/12/steve-forbert-rc1-53x53.jpg,25,21,9,up,1980-01-26,
22,Daydream Believer,Anne Murray,https://charts-static.billboard.com/img/1979/12/anne-murray-zsk-53x53.jpg,28,22,6,up,1980-01-26,
23,Third Time Lucky (First Time I Was A Fool),Foghat,https://charts-static.billboard.com/img/1979/11/foghat-kmf-53x53.jpg,26,23,11,up,1980-01-26,
24,An American Dream,The Dirt Band,Not supported yet,29,24,8,up,1980-01-26,
25,Longer,Dan Fogelberg,https://charts-static.billboard.com/img/1979/12/dan-fogelberg-4ox-53x53.jpg,35,25,7,up,1980-01-26,
26,Fool In The Rain,Led Zeppelin,https://charts-static.billboard.com/img/1979/12/led-zeppelin-baq-53x53.jpg,31,26,6,up,1980-01-26,
27,Why Me,Styx,https://charts-static.billboard.com/img/1979/12/styx-2ra-53x53.jpg,32,27,7,up,1980-01-26,
28,Jane,Jefferson Starship,https://charts-static.billboard.com/img/1979/11/starship-djg-53x53.jpg,14,14,13,down,1980-01-26,
29,Forever Mine,The O'Jays,https://charts-static.billboard.com/img/1979/11/the-ojays-vzm-53x53.jpg,33,29,10,up,1980-01-26,
30,Rotation,Herb Alpert,https://charts-static.billboard.com/img/1979/11/herb-alpert-hn0-53x53.jpg,30,30,11,same,1980-01-26,
31,September Morn',Neil Diamond,https://charts-static.billboard.com/img/1979/12/neil-diamond-4va-53x53.jpg,39,31,6,up,1980-01-26,
32,Cool Change,Little River Band,https://charts-static.billboard.com/img/1979/10/little-river-band-45x-53x53.jpg,10,10,15,down,1980-01-26,
33,Voices,Cheap Trick,https://charts-static.billboard.com/img/1979/12/cheap-trick-jcq-53x53.jpg,37,33,8,up,1980-01-26,
34,Do You Love What You Feel,Rufus And Chaka Khan,https://charts-static.billboard.com/img/1840/12/chaka-khan-kwe-53x53.jpg,40,34,10,up,1980-01-26,
35,On The Radio,Donna Summer,https://charts-static.billboard.com/img/1979/11/donna-summer-617-53x53.jpg,49,35,3,up,1980-01-26,
36,You Know That I Love You,Santana,https://charts-static.billboard.com/img/1979/11/santana-fo5-53x53.jpg,36,36,10,same,1980-01-26,
37,"Working My Way Back To You/Forgive Me, Girl",The Spinners,https://charts-static.billboard.com/img/1979/10/the-spinners-2yh-53x53.jpg,48,37,7,up,1980-01-26,
38,Wonderland,Commodores,https://charts-static.billboard.com/img/1979/12/commodores-lju-53x53.jpg,42,38,7,up,1980-01-26,
39,Lost Her In The Sun,John Stewart,https://charts-static.billboard.com/img/1979/12/john-stewart-zom-53x53.jpg,43,39,8,up,1980-01-26,
40,Last Train To London,Electric Light Orchestra,https://charts-static.billboard.com/img/1979/12/electric-light-orchestra-jef-53x53.jpg,44,40,8,up,1980-01-26,
41,She's In Love With You,Suzi Quatro,https://charts-static.billboard.com/img/1979/11/suzi-quatro-x8u-53x53.jpg,41,41,10,same,1980-01-26,
42,Lonely Eyes,Robert John,Not supported yet,46,42,8,up,1980-01-26,
43,Dig The Gold,Joyce Cobb,Not supported yet,45,43,10,up,1980-01-26,
44,Desire,Andy Gibb,Not supported yet,,,,new,1980-01-26,
45,The Second Time Around,Shalamar,https://charts-static.billboard.com/img/1979/09/shalamar-zos-53x53.jpg,56,45,8,up,1980-01-26,
46,When I Wanted You,Barry Manilow,https://charts-static.billboard.com/img/1979/12/barry-manilow-0ni-53x53.jpg,53,46,7,up,1980-01-26,
47,Looks Like Love Again,Dann Rogers,Not supported yet,52,47,7,up,1980-01-26,
48,Heartbreaker,Pat Benatar,https://charts-static.billboard.com/img/1979/12/pat-benatar-lo1-53x53.jpg,54,48,6,up,1980-01-26,
49,99,Toto,https://charts-static.billboard.com/img/1979/12/toto-ful-53x53.jpg,55,49,6,up,1980-01-26,
50,Babe,Styx,https://charts-static.billboard.com/img/1979/10/styx-2ra-53x53.jpg,23,1,17,down,1980-01-26,
51,Dirty Water,The Inmates,https://charts-static.billboard.com/img/1979/12/the-inmates-ofd-53x53.jpg,51,51,8,same,1980-01-26,
52,I Don't Want To Talk About It,Rod Stewart,https://charts-static.billboard.com/img/1979/12/rod-stewart-icm-53x53.jpg,57,52,6,up,1980-01-26,
53,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer,Not supported yet,63,53,6,up,1980-01-26,
54,Can We Still Be Friends,Robert Palmer,https://charts-static.billboard.com/img/1979/12/robert-palmer-i8q-53x53.jpg,61,54,6,up,1980-01-26,
55,Glide,Pleasure,Not supported yet,60,55,8,up,1980-01-26,
56,Him,Rupert Holmes,https://charts-static.billboard.com/img/1980/01/rupert-holmes-6iw-53x53.jpg,72,56,2,up,1980-01-26,
57,Still,Commodores,https://charts-static.billboard.com/img/1979/09/commodores-lju-53x53.jpg,22,1,18,down,1980-01-26,
58,Head Games,Foreigner,https://charts-static.billboard.com/img/1979/11/foreigner-kky-53x53.jpg,27,14,12,down,1980-01-26,
59,"Let Me Go, Love",Nicolette Larson & Michael McDonald,https://charts-static.billboard.com/img/1980/01/nicolette-larson-6m5-53x53.jpg,69,59,3,up,1980-01-26,
60,Memorize Your Number,Leif Garrett,https://charts-static.billboard.com/img/1979/12/leif-garrett-tjn-53x53.jpg,62,60,7,up,1980-01-26,
61,Flirtin' With Disaster,Molly Hatchet,https:https://charts-static.billboard.com/img/1980/01/molly-hatchet-2q8-53x53.jpg,68,61,4,up,1980-01-26,
62,I'm Alive,Gamma,Not supported yet,70,62,4,up,1980-01-26,
63,Refugee,Tom Petty And The Heartbreakers,Not supported yet,,,,new,1980-01-26,
64,Another Brick In The Wall (Part II),Pink Floyd,https://charts-static.billboard.com/img/1980/01/pink-floyd-pu1-53x53.jpg,77,64,2,up,1980-01-26,
65,Too Hot,Kool & The Gang,https://charts-static.billboard.com/img/1980/01/kool-the-gang-bbp-53x53.jpg,76,65,2,up,1980-01-26,
66,Volcano,Jimmy Buffett,https://charts-static.billboard.com/img/1979/12/jimmy-buffett-d7l-53x53.jpg,66,66,6,same,1980-01-26,
67,Don't Make Me Over,Jennifer Warnes,https://charts-static.billboard.com/img/1979/12/jennifer-warnes-hfm-53x53.jpg,67,67,6,same,1980-01-26,
68,When A Man Loves A Woman,Bette Midler,https://charts-static.billboard.com/img/1980/01/bette-midler-7sa-53x53.jpg,80,68,2,up,1980-01-26,
69,Kiss Me In The Rain,Barbra Streisand,https://charts-static.billboard.com/img/1980/01/barbra-streisand-2i4-53x53.jpg,79,69,3,up,1980-01-26,
70,Too Late,Journey,https://charts-static.billboard.com/img/1980/01/journey-9r5-53x53.jpg,71,70,3,up,1980-01-26,
71,Remember (Walking In The Sand),Aerosmith,https://charts-static.billboard.com/img/1980/01/aerosmith-fsf-53x53.jpg,73,71,3,up,1980-01-26,
72,I Thank You,ZZ Top,https://charts-static.billboard.com/img/1980/01/zz-top-l8g-53x53.jpg,81,72,2,up,1980-01-26,
73,Bad Times,Tavares,https://charts-static.billboard.com/img/1980/01/tavares-q28-53x53.jpg,82,73,4,up,1980-01-26,
74,Goodnight My Love,Mike Pinera,https://charts-static.billboard.com/img/1980/01/mike-pinera-cd7-53x53.jpg,75,74,4,up,1980-01-26,
75,Holdin' On For Dear Love,Lobo,Not supported yet,84,75,6,up,1980-01-26,
76,Got To Love Somebody,Sister Sledge,https://charts-static.billboard.com/img/1980/01/sister-sledge-pos-53x53.jpg,85,76,2,up,1980-01-26,
77,Back On My Feet Again,The Babys,https://charts-static.billboard.com/img/1980/01/the-babys-qdc-53x53.jpg,87,77,2,up,1980-01-26,
78,With You I'm Born Again,Billy Preston & Syreeta,https://charts-static.billboard.com/img/1979/12/billy-preston-9en-53x53.jpg,88,78,8,up,1980-01-26,
