rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
91,Okay,Nivea Featuring Lil Jon & YoungBloodZ,https://charts-static.billboard.com/img/2004/11/nivea-q2d-53x53.jpg,94,91,3,up,2005-01-08,
92,Dangerously In Love,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,92,57,17,same,2005-01-08,
93,Perdidos,Monchy & Alexandra,Not supported yet,96,93,3,up,2005-01-08,
94,Take Me Home,Terror Squad,Not supported yet,83,62,12,down,2005-01-08,
95,Ghetto,Akon,https://charts-static.billboard.com/img/2004/11/akon-5il-53x53.jpg,,,,new,2005-01-08,
96,"I Smoke, I Drank",Body Head Bangerz Featuring YoungBloodz,https://charts-static.billboard.com/img/2004/07/body-head-bangerz-0ke-53x53.jpg,95,81,11,down,2005-01-08,
97,Gotta Go Solo,Patti LaBelle Featuring Ron Isley,https://charts-static.billboard.com/img/2004/07/patti-labelle-oaj-53x53.jpg,91,89,5,down,2005-01-08,
98,That's What It's All About,Brooks & Dunn,https://charts-static.billboard.com/img/2004/07/brooks-dunn-b6k-53x53.jpg,93,38,20,down,2005-01-08,
99,Hold You Down,"The Alchemist Featuring Prodigy, Illa Ghee & Nina Sky",https://charts-static.billboard.com/img/2004/09/the-alchemist-r79-53x53.jpg,,,,new,2005-01-08,
100,Thugs Get Lonely Too,2Pac Featuring Nate Dogg,https://charts-static.billboard.com/img/2004/11/2pac-asm-53x53.jpg,98,98,2,down,2005-01-08,
1,Let Me Love You,Mario,https://charts-static.billboard.com/img/1840/12/mario-53t-53x53.jpg,1,1,13,same,2005-01-15,3
2,"1, 2 Step",Ciara Featuring Missy Elliott,https://charts-static.billboard.com/img/2004/10/ciara-b1v-53x53.jpg,2,2,12,same,2005-01-15,
3,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,https://charts-static.billboard.com/img/2004/09/snoop-dogg-7vk-53x53.jpg,3,1,16,same,2005-01-15,
4,Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,https://charts-static.billboard.com/img/2004/11/lil-jon-cje-53x53.jpg,4,4,8,same,2005-01-15,
5,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,https://charts-static.billboard.com/img/2004/11/destinys-child-31s-53x53.jpg,5,4,8,same,2005-01-15,
6,My Boo,Usher And Alicia Keys,https://charts-static.billboard.com/img/2004/08/usher-oqp-53x53.jpg,6,1,19,same,2005-01-15,
7,Over And Over,Nelly Featuring Tim McGraw,https://charts-static.billboard.com/img/2004/10/nelly-fmf-53x53.jpg,7,3,14,same,2005-01-15,
8,Disco Inferno,50 Cent,https://charts-static.billboard.com/img/2004/12/50-cent-9ay-53x53.jpg,9,8,6,up,2005-01-15,
9,Wonderful,Ja Rule Featuring R. Kelly & Ashanti,https://charts-static.billboard.com/img/2004/06/ja-rule-p2l-53x53.jpg,8,5,14,down,2005-01-15,
10,Breakaway,Kelly Clarkson,https://charts-static.billboard.com/img/2004/08/kelly-clarkson-091-53x53.jpg,11,6,21,up,2005-01-15,
11,How We Do,The Game Featuring 50 Cent,https://charts-static.billboard.com/img/2004/10/the-game-r55-53x53.jpg,13,11,8,up,2005-01-15,
12,I Don't Want To Be,Gavin DeGraw,https://charts-static.billboard.com/img/2004/03/gavin-degraw-n1q-53x53.jpg,12,10,13,same,2005-01-15,
13,Lose My Breath,Destiny's Child,https://charts-static.billboard.com/img/2004/09/destinys-child-31s-53x53.jpg,10,3,17,down,2005-01-15,
14,Only U,Ashanti,https://charts-static.billboard.com/img/2004/10/ashanti-pl5-53x53.jpg,15,14,9,up,2005-01-15,
15,Get Back,Ludacris,https://charts-static.billboard.com/img/2004/10/ludacris-5cn-53x53.jpg,14,13,9,down,2005-01-15,
16,Boulevard Of Broken Dreams,Green Day,https://charts-static.billboard.com/img/2004/10/green-day-qwn-53x53.jpg,16,16,8,same,2005-01-15,
17,She Will Be Loved,Maroon 5,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,18,5,26,up,2005-01-15,
18,Bring Em Out,T.I.,https://charts-static.billboard.com/img/2004/10/ti-e27-53x53.jpg,20,18,8,up,2005-01-15,
19,Goodies,Ciara Featuring Petey Pablo,https://charts-static.billboard.com/img/2004/06/ciara-b1v-53x53.jpg,21,1,30,up,2005-01-15,
20,Let's Go,Trick Daddy Featuring Lil Jon & Twista,https://charts-static.billboard.com/img/2004/09/trick-daddy-56p-53x53.jpg,17,7,18,down,2005-01-15,
21,Karma,Lloyd Banks Featuring Avant,https://charts-static.billboard.com/img/2004/10/lloyd-banks-6zp-53x53.jpg,19,19,9,down,2005-01-15,
22,Daughters,John Mayer,https://charts-static.billboard.com/img/2004/09/john-mayer-4ke-53x53.jpg,30,22,11,up,2005-01-15,
23,Numb/Encore,Jay-Z/Linkin Park,https://charts-static.billboard.com/img/2004/11/jay-z-gbw-53x53.jpg,23,23,8,same,2005-01-15,
24,What U Gon' Do,Lil Jon & The East Side Boyz Featuring Lil Scrappy,https://charts-static.billboard.com/img/2004/08/lil-jon-cje-53x53.jpg,22,22,11,down,2005-01-15,
25,Dare You To Move,Switchfoot,https://charts-static.billboard.com/img/2004/03/switchfoot-apa-53x53.jpg,25,17,16,same,2005-01-15,
26,Oye Mi Canto,"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato",https://charts-static.billboard.com/img/2004/08/nore-cas-53x53.jpg,26,12,21,same,2005-01-15,
27,Charlene,Anthony Hamilton,https://charts-static.billboard.com/img/2004/02/anthony-hamilton-03q-53x53.jpg,27,19,20,same,2005-01-15,
28,True,Ryan Cabrera,https://charts-static.billboard.com/img/2004/10/ryan-cabrera-xmg-53x53.jpg,29,28,6,up,2005-01-15,
29,One Thing,Finger Eleven,https://charts-static.billboard.com/img/2003/10/finger-eleven-7ug-53x53.jpg,35,16,26,up,2005-01-15,
30,New York,Ja Rule Featuring Fat Joe & Jadakiss,https://charts-static.billboard.com/img/2004/10/ja-rule-p2l-53x53.jpg,31,27,9,up,2005-01-15,
31,Lean Back,Terror Squad,Not supported yet,39,1,30,up,2005-01-15,
32,Since U Been Gone,Kelly Clarkson,https://charts-static.billboard.com/img/2004/11/kelly-clarkson-091-53x53.jpg,32,32,5,same,2005-01-15,
33,U Make Me Wanna,Jadakiss Featuring Mariah Carey,https://charts-static.billboard.com/img/2004/07/jadakiss-y85-53x53.jpg,24,21,9,down,2005-01-15,
34,Beautiful Soul,Jesse McCartney,https://charts-static.billboard.com/img/2004/10/jesse-mccartney-2fg-53x53.jpg,34,34,6,same,2005-01-15,
35,Broken,Seether Featuring Amy Lee,https://charts-static.billboard.com/img/2004/04/seether-tje-53x53.jpg,33,20,20,down,2005-01-15,
36,Karma,Alicia Keys,https://charts-static.billboard.com/img/2004/11/alicia-keys-xkr-53x53.jpg,36,36,8,same,2005-01-15,
37,On The Way Down,Ryan Cabrera,https://charts-static.billboard.com/img/2004/06/ryan-cabrera-xmg-53x53.jpg,41,15,25,up,2005-01-15,
38,Some Beach,Blake Shelton,https://charts-static.billboard.com/img/2004/08/blake-shelton-22w-53x53.jpg,38,28,12,same,2005-01-15,
39,Encore,"Eminem, Dr. Dre & 50 Cent",https://charts-static.billboard.com/img/2004/11/eminem-1xq-53x53.jpg,28,25,9,down,2005-01-15,
40,Vertigo,U2,https://charts-static.billboard.com/img/2004/10/u2-uun-53x53.jpg,37,31,15,down,2005-01-15,
41,"Awful, Beautiful Life",Darryl Worley,https://charts-static.billboard.com/img/2004/07/darryl-worley-saq-53x53.jpg,49,41,10,up,2005-01-15,
42,Back When,Tim McGraw,https://charts-static.billboard.com/img/2004/09/tim-mcgraw-j7r-53x53.jpg,45,30,13,up,2005-01-15,
43,Gasolina,Daddy Yankee,https://charts-static.billboard.com/img/2004/08/daddy-yankee-1tx-53x53.jpg,44,43,10,up,2005-01-15,
44,My Happy Ending,Avril Lavigne,https://charts-static.billboard.com/img/2004/07/avril-lavigne-517-53x53.jpg,47,9,25,up,2005-01-15,
45,Breathe,Fabolous,https://charts-static.billboard.com/img/2004/08/fabolous-3lg-53x53.jpg,40,10,18,down,2005-01-15,
46,When I Think About Cheatin',Gretchen Wilson,https://charts-static.billboard.com/img/2004/10/gretchen-wilson-end-53x53.jpg,52,46,6,up,2005-01-15,
47,Go D.J.,Lil Wayne,https://charts-static.billboard.com/img/2004/09/lil-wayne-9q6-53x53.jpg,43,14,16,down,2005-01-15,
48,Shorty Wanna Ride,Young Buck,https://charts-static.billboard.com/img/2004/09/young-buck-k97-53x53.jpg,46,17,14,down,2005-01-15,
49,Bless The Broken Road,Rascal Flatts,https://charts-static.billboard.com/img/2004/11/rascal-flatts-o8u-53x53.jpg,55,49,5,up,2005-01-15,
50,You're My Better Half,Keith Urban,https://charts-static.billboard.com/img/2004/10/keith-urban-t54-53x53.jpg,57,50,7,up,2005-01-15,
51,Lady,Lenny Kravitz,https://charts-static.billboard.com/img/2004/09/lenny-kravitz-jjg-53x53.jpg,51,51,6,same,2005-01-15,
52,Baby It's You,JoJo Featuring Bow Wow,https://charts-static.billboard.com/img/2004/09/jojo-iey-53x53.jpg,42,22,15,down,2005-01-15,
53,Mud On The Tires,Brad Paisley,https://charts-static.billboard.com/img/2017/05/brad-paisley-53x53.jpg,59,53,7,up,2005-01-15,
54,Nobody's Home,Avril Lavigne,https://charts-static.billboard.com/img/2004/11/avril-lavigne-517-53x53.jpg,48,48,6,down,2005-01-15,
55,Give A Little Bit,Goo Goo Dolls,https://charts-static.billboard.com/img/2004/10/goo-goo-dolls-d57-53x53.jpg,58,55,8,up,2005-01-15,
56,Welcome To My Life,Simple Plan,https://charts-static.billboard.com/img/2004/09/simple-plan-o7y-53x53.jpg,50,40,10,down,2005-01-15,
57,Rich Girl,Gwen Stefani Featuring Eve,https://charts-static.billboard.com/img/2004/12/gwen-stefani-72d-53x53.jpg,54,54,4,down,2005-01-15,
58,Caught Up,Usher,https://charts-static.billboard.com/img/2004/08/usher-oqp-53x53.jpg,60,58,6,up,2005-01-15,
59,Nothin 'Bout Love Makes Sense,LeAnn Rimes,https://charts-static.billboard.com/img/2004/09/leann-rimes-4xc-53x53.jpg,69,59,10,up,2005-01-15,
60,How Am I Doin',Dierks Bentley,https://charts-static.billboard.com/img/2004/05/dierks-bentley-yjg-53x53.jpg,61,49,13,up,2005-01-15,
61,Monday Morning Church,Alan Jackson,https://charts-static.billboard.com/img/2004/10/alan-jackson-pbl-53x53.jpg,71,61,7,up,2005-01-15,
62,Balla Baby,Chingy,https://charts-static.billboard.com/img/2004/09/chingy-pez-53x53.jpg,56,20,15,down,2005-01-15,
63,Some Cut,Trillville Featuring Cutty,https://charts-static.billboard.com/img/2004/10/trillville-dgz-53x53.jpg,63,63,4,same,2005-01-15,
64,Nothing On But The Radio,Gary Allan,https://charts-static.billboard.com/img/2004/06/gary-allan-ncl-53x53.jpg,65,32,18,up,2005-01-15,
65,Just Lose It,Eminem,https://charts-static.billboard.com/img/2004/10/eminem-1xq-53x53.jpg,53,6,15,down,2005-01-15,
66,The Woman With You,Kenny Chesney,https://charts-static.billboard.com/img/2004/09/kenny-chesney-en6-53x53.jpg,67,33,14,up,2005-01-15,
67,1985,Bowling For Soup,https://charts-static.billboard.com/img/2004/07/bowling-for-soup-lwb-53x53.jpg,66,23,19,down,2005-01-15,
68,Tempted To Touch,Rupee,Not supported yet,68,39,15,same,2005-01-15,
69,Somebody Told Me,The Killers,https://charts-static.billboard.com/img/2004/05/the-killers-1wx-53x53.jpg,62,51,20,down,2005-01-15,
70,Party For Two,Shania Twain With Billy Currington Or Mark McGrath,https://charts-static.billboard.com/img/2004/10/shania-twain-aes-53x53.jpg,74,58,11,up,2005-01-15,
71,Mr. Mom,Lonestar,https://charts-static.billboard.com/img/2004/07/lonestar-2an-53x53.jpg,70,33,18,down,2005-01-15,
72,He Gets That From Me,Reba McEntire,https://charts-static.billboard.com/img/2004/09/reba-mcentire-ivy-53x53.jpg,78,71,5,up,2005-01-15,
73,Mockingbird,Eminem,https://charts-static.billboard.com/img/2004/11/eminem-1xq-53x53.jpg,64,64,3,down,2005-01-15,
74,Sunday Morning,Maroon 5,https://charts-static.billboard.com/img/2004/11/maroon-5-9st-53x53.jpg,75,74,2,up,2005-01-15,
75,Let's Get Blown,Snoop Dogg,https://charts-static.billboard.com/img/2004/11/snoop-dogg-7vk-53x53.jpg,76,75,2,up,2005-01-15,
76,Ordinary People,John Legend,https://charts-static.billboard.com/img/2004/10/john-legend-xtz-53x53.jpg,73,73,2,down,2005-01-15,
77,I Changed My Mind,Keyshia Cole Featuring Shyne,https://charts-static.billboard.com/img/2004/09/keyshia-cole-3ov-53x53.jpg,72,71,8,down,2005-01-15,
78,Hush,LL Cool J Featuring 7 Aurelius,https://charts-static.billboard.com/img/2004/09/ll-cool-j-vs1-53x53.jpg,82,26,17,up,2005-01-15,
79,Vitamin R (Leading Us Along),Chevelle,https://charts-static.billboard.com/img/2004/08/chevelle-imh-53x53.jpg,79,68,9,same,2005-01-15,
80,So Cold,Breaking Benjamin,https://charts-static.billboard.com/img/2004/05/breaking-benjamin-rch-53x53.jpg,77,76,19,down,2005-01-15,
81,Holy Water,Big & Rich,https://charts-static.billboard.com/img/2004/10/big-rich-s6k-53x53.jpg,85,75,3,up,2005-01-15,
82,Fall To Pieces,Velvet Revolver,https://charts-static.billboard.com/img/2004/07/velvet-revolver-td8-53x53.jpg,80,67,17,down,2005-01-15,
83,Baby Girl,Sugarland,https://charts-static.billboard.com/img/2004/07/sugarland-661-53x53.jpg,88,83,6,up,2005-01-15,
84,In A Real Love,Phil Vassar,https://charts-static.billboard.com/img/2004/05/phil-vassar-xsv-53x53.jpg,89,38,20,up,2005-01-15,
85,Getting Away With Murder,Papa Roach,https://charts-static.billboard.com/img/2004/07/papa-roach-oga-53x53.jpg,84,69,13,down,2005-01-15,
86,You're The One,Guerilla Black Featuring Mario Winans,https://charts-static.billboard.com/img/2004/10/guerilla-black-oww-53x53.jpg,83,77,8,down,2005-01-15,
87,Come Home Soon,SHeDAISY,https://charts-static.billboard.com/img/2004/07/shedaisy-zwb-53x53.jpg,86,75,6,down,2005-01-15,
88,Okay,Nivea Featuring Lil Jon & YoungBloodZ,https://charts-static.billboard.com/img/2004/11/nivea-q2d-53x53.jpg,91,88,4,up,2005-01-15,
89,Dangerously In Love,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,92,57,18,up,2005-01-15,
90,Gotta Go Solo,Patti LaBelle Featuring Ron Isley,https://charts-static.billboard.com/img/2004/07/patti-labelle-oaj-53x53.jpg,97,89,6,up,2005-01-15,
91,What You Waiting For?,Gwen Stefani,https://charts-static.billboard.com/img/2004/10/gwen-stefani-72d-53x53.jpg,90,47,14,down,2005-01-15,
92,Take Me Home,Terror Squad,Not supported yet,94,62,13,up,2005-01-15,
93,Ghetto,Akon,https://charts-static.billboard.com/img/2004/11/akon-5il-53x53.jpg,95,93,2,up,2005-01-15,
94,"I Smoke, I Drank",Body Head Bangerz Featuring YoungBloodz,https://charts-static.billboard.com/img/2004/07/body-head-bangerz-0ke-53x53.jpg,96,81,12,up,2005-01-15,
95,Hold You Down,"The Alchemist Featuring Prodigy, Illa Ghee & Nina Sky",https://charts-static.billboard.com/img/2004/09/the-alchemist-r79-53x53.jpg,99,95,2,up,2005-01-15,
96,Perdidos,Monchy & Alexandra,Not supported yet,93,93,4,down,2005-01-15,
97,A Rose By Any Other Name,Teena Marie Featuring Gerald Levert,https://charts-static.billboard.com/img/2004/09/teena-marie-qeq-53x53.jpg,-,97,2,re-entry,2005-01-15,
98,Thugs Get Lonely Too,2Pac Featuring Nate Dogg,https://charts-static.billboard.com/img/2004/11/2pac-asm-53x53.jpg,100,98,3,up,2005-01-15,
99,I'll Be Around,Daryl Hall John Oates,Not supported yet,,,,new,2005-01-15,
100,Real Big,Mannie Fresh,https://charts-static.billboard.com/img/2004/09/mannie-fresh-f3t-53x53.jpg,-,79,12,re-entry,2005-01-15,
1,Let Me Love You,Mario,https://charts-static.billboard.com/img/1840/12/mario-53t-53x53.jpg,1,1,14,same,2005-01-22,4
2,"1, 2 Step",Ciara Featuring Missy Elliott,https://charts-static.billboard.com/img/2004/10/ciara-b1v-53x53.jpg,2,2,13,same,2005-01-22,
3,Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,https://charts-static.billboard.com/img/2004/11/lil-jon-cje-53x53.jpg,4,3,9,up,2005-01-22,
4,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,https://charts-static.billboard.com/img/2004/09/snoop-dogg-7vk-53x53.jpg,3,1,17,down,2005-01-22,
5,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,https://charts-static.billboard.com/img/2004/11/destinys-child-31s-53x53.jpg,5,4,9,same,2005-01-22,
6,My Boo,Usher And Alicia Keys,https://charts-static.billboard.com/img/2004/08/usher-oqp-53x53.jpg,6,1,20,same,2005-01-22,
7,Over And Over,Nelly Featuring Tim McGraw,https://charts-static.billboard.com/img/2004/10/nelly-fmf-53x53.jpg,7,3,15,same,2005-01-22,
8,Disco Inferno,50 Cent,https://charts-static.billboard.com/img/2004/12/50-cent-9ay-53x53.jpg,8,8,7,same,2005-01-22,
9,How We Do,The Game Featuring 50 Cent,https://charts-static.billboard.com/img/2004/10/the-game-r55-53x53.jpg,11,9,9,up,2005-01-22,
10,I Don't Want To Be,Gavin DeGraw,https://charts-static.billboard.com/img/2004/03/gavin-degraw-n1q-53x53.jpg,12,10,14,up,2005-01-22,
11,Boulevard Of Broken Dreams,Green Day,https://charts-static.billboard.com/img/2004/10/green-day-qwn-53x53.jpg,16,11,9,up,2005-01-22,
12,Breakaway,Kelly Clarkson,https://charts-static.billboard.com/img/2004/08/kelly-clarkson-091-53x53.jpg,10,6,22,down,2005-01-22,
13,Only U,Ashanti,https://charts-static.billboard.com/img/2004/10/ashanti-pl5-53x53.jpg,14,13,10,up,2005-01-22,
14,Wonderful,Ja Rule Featuring R. Kelly & Ashanti,https://charts-static.billboard.com/img/2004/06/ja-rule-p2l-53x53.jpg,9,5,15,down,2005-01-22,
15,Get Back,Ludacris,https://charts-static.billboard.com/img/2004/10/ludacris-5cn-53x53.jpg,15,13,10,same,2005-01-22,
16,Lose My Breath,Destiny's Child,https://charts-static.billboard.com/img/2004/09/destinys-child-31s-53x53.jpg,13,3,18,down,2005-01-22,
17,She Will Be Loved,Maroon 5,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,17,5,27,same,2005-01-22,
18,Bring Em Out,T.I.,https://charts-static.billboard.com/img/2004/10/ti-e27-53x53.jpg,18,18,9,same,2005-01-22,
19,Daughters,John Mayer,https://charts-static.billboard.com/img/2004/09/john-mayer-4ke-53x53.jpg,22,19,12,up,2005-01-22,
20,True,Ryan Cabrera,https://charts-static.billboard.com/img/2004/10/ryan-cabrera-xmg-53x53.jpg,28,20,7,up,2005-01-22,
21,Karma,Lloyd Banks Featuring Avant,https://charts-static.billboard.com/img/2004/10/lloyd-banks-6zp-53x53.jpg,21,19,10,same,2005-01-22,
22,Since U Been Gone,Kelly Clarkson,https://charts-static.billboard.com/img/2004/11/kelly-clarkson-091-53x53.jpg,32,22,6,up,2005-01-22,
23,Numb/Encore,Jay-Z/Linkin Park,https://charts-static.billboard.com/img/2004/11/jay-z-gbw-53x53.jpg,23,23,9,same,2005-01-22,
24,Beautiful Soul,Jesse McCartney,https://charts-static.billboard.com/img/2004/10/jesse-mccartney-2fg-53x53.jpg,34,24,7,up,2005-01-22,
25,Let's Go,Trick Daddy Featuring Lil Jon & Twista,https://charts-static.billboard.com/img/2004/09/trick-daddy-56p-53x53.jpg,20,7,19,down,2005-01-22,
26,Goodies,Ciara Featuring Petey Pablo,https://charts-static.billboard.com/img/2004/06/ciara-b1v-53x53.jpg,19,1,31,down,2005-01-22,
27,What U Gon' Do,Lil Jon & The East Side Boyz Featuring Lil Scrappy,https://charts-static.billboard.com/img/2004/08/lil-jon-cje-53x53.jpg,24,22,12,down,2005-01-22,
28,Dare You To Move,Switchfoot,https://charts-static.billboard.com/img/2004/03/switchfoot-apa-53x53.jpg,25,17,17,down,2005-01-22,
29,Karma,Alicia Keys,https://charts-static.billboard.com/img/2004/11/alicia-keys-xkr-53x53.jpg,36,29,9,up,2005-01-22,
30,"Awful, Beautiful Life",Darryl Worley,https://charts-static.billboard.com/img/2004/07/darryl-worley-saq-53x53.jpg,41,30,11,up,2005-01-22,
31,New York,Ja Rule Featuring Fat Joe & Jadakiss,https://charts-static.billboard.com/img/2004/10/ja-rule-p2l-53x53.jpg,30,27,10,down,2005-01-22,
32,Charlene,Anthony Hamilton,https://charts-static.billboard.com/img/2004/02/anthony-hamilton-03q-53x53.jpg,27,19,21,down,2005-01-22,
33,U Make Me Wanna,Jadakiss Featuring Mariah Carey,https://charts-static.billboard.com/img/2004/07/jadakiss-y85-53x53.jpg,33,21,10,same,2005-01-22,
34,Some Beach,Blake Shelton,https://charts-static.billboard.com/img/2004/08/blake-shelton-22w-53x53.jpg,38,28,13,up,2005-01-22,
35,Gasolina,Daddy Yankee,https://charts-static.billboard.com/img/2004/08/daddy-yankee-1tx-53x53.jpg,43,35,11,up,2005-01-22,
36,Oye Mi Canto,"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato",https://charts-static.billboard.com/img/2004/08/nore-cas-53x53.jpg,26,12,22,down,2005-01-22,
37,One Thing,Finger Eleven,https://charts-static.billboard.com/img/2003/10/finger-eleven-7ug-53x53.jpg,29,16,27,down,2005-01-22,
38,Vertigo,U2,https://charts-static.billboard.com/img/2004/10/u2-uun-53x53.jpg,40,31,16,up,2005-01-22,
39,Back When,Tim McGraw,https://charts-static.billboard.com/img/2004/09/tim-mcgraw-j7r-53x53.jpg,42,30,14,up,2005-01-22,
40,You're My Better Half,Keith Urban,https://charts-static.billboard.com/img/2004/10/keith-urban-t54-53x53.jpg,50,40,8,up,2005-01-22,
41,Bless The Broken Road,Rascal Flatts,https://charts-static.billboard.com/img/2004/11/rascal-flatts-o8u-53x53.jpg,49,41,6,up,2005-01-22,
42,Caught Up,Usher,https://charts-static.billboard.com/img/2004/08/usher-oqp-53x53.jpg,58,42,7,up,2005-01-22,
43,Mud On The Tires,Brad Paisley,https://charts-static.billboard.com/img/2017/05/brad-paisley-53x53.jpg,53,43,8,up,2005-01-22,
44,When I Think About Cheatin',Gretchen Wilson,https://charts-static.billboard.com/img/2004/10/gretchen-wilson-end-53x53.jpg,46,44,7,up,2005-01-22,
