rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
11,I'm Not In Love,Will To Power,https://charts-static.billboard.com/img/1990/11/will-to-power-uz5-53x53.jpg,17,11,10,up,1991-01-19,
12,Tom's Diner,DNA Featuring Suzanne Vega,https://charts-static.billboard.com/img/1990/09/dna-as0-53x53.jpg,6,5,16,down,1991-01-19,
13,Miles Away,Winger,https://charts-static.billboard.com/img/1990/10/winger-7l9-53x53.jpg,12,12,15,down,1991-01-19,
14,Just Another Dream,Cathy Dennis,https://charts-static.billboard.com/img/1990/10/cathy-dennis-jqj-53x53.jpg,19,14,13,up,1991-01-19,
15,Impulsive,Wilson Phillips,https://charts-static.billboard.com/img/1990/10/wilson-phillips-uks-53x53.jpg,9,4,15,down,1991-01-19,
16,I'll Give All My Love To You,Keith Sweat,https://charts-static.billboard.com/img/1990/12/keith-sweat-9fm-53x53.jpg,28,16,8,up,1991-01-19,
17,The Way You Do The Things You Do,UB40,https://charts-static.billboard.com/img/1990/09/ub40-8p0-53x53.jpg,15,6,19,down,1991-01-19,
18,All The Man That I Need,Whitney Houston,https://charts-static.billboard.com/img/1990/12/whitney-houston-m52-53x53.jpg,33,18,5,up,1991-01-19,
19,I'm Your Baby Tonight,Whitney Houston,https://charts-static.billboard.com/img/1990/10/whitney-houston-m52-53x53.jpg,13,1,14,down,1991-01-19,
20,Disappear,INXS,https://charts-static.billboard.com/img/1990/11/inxs-lxc-53x53.jpg,31,20,9,up,1991-01-19,
21,For You,The Outfield,https://charts-static.billboard.com/img/1990/11/the-outfield-3ce-53x53.jpg,21,21,12,same,1991-01-19,
22,Something To Believe In,Poison,https://charts-static.billboard.com/img/1990/10/poison-r52-53x53.jpg,18,4,16,down,1991-01-19,
23,I Saw Red,Warrant,https://charts-static.billboard.com/img/1990/12/warrant-kvs-53x53.jpg,35,23,8,up,1991-01-19,
24,Where Does My Heart Beat Now,Celine Dion,https://charts-static.billboard.com/img/1990/10/celine-dion-0hi-53x53.jpg,36,24,7,up,1991-01-19,
25,Love Takes Time,Mariah Carey,https://charts-static.billboard.com/img/1990/09/mariah-carey-tgq-53x53.jpg,20,1,19,down,1991-01-19,
26,Anything Is Possible,Debbie Gibson,https://charts-static.billboard.com/img/1990/11/debbie-gibson-jzw-53x53.jpg,26,26,10,same,1991-01-19,
27,Around The Way Girl,LL Cool J,https://charts-static.billboard.com/img/1990/12/ll-cool-j-vs1-53x53.jpg,34,27,8,up,1991-01-19,
28,You're Amazing,Robert Palmer,https://charts-static.billboard.com/img/1990/11/robert-palmer-i8q-53x53.jpg,30,28,10,up,1991-01-19,
29,Love Makes Things Happen,Pebbles,https://charts-static.billboard.com/img/1990/12/pebbles-hm1-53x53.jpg,40,29,8,up,1991-01-19,
30,Freedom,George Michael,https://charts-static.billboard.com/img/1990/10/george-michael-6b3-53x53.jpg,16,8,13,down,1991-01-19,
31,Hang In Long Enough,Phil Collins,https://charts-static.billboard.com/img/1990/11/phil-collins-zdh-53x53.jpg,23,23,11,down,1991-01-19,
32,Wiggle It,2 In A Room,Not supported yet,27,15,16,down,1991-01-19,
33,The Shoop Shoop Song (It's In His Kiss),Cher,https://charts-static.billboard.com/img/1990/11/cher-n7y-53x53.jpg,41,33,9,up,1991-01-19,
34,Does She Love That Man?,Breathe Featuring David Glasper,Not supported yet,37,34,10,up,1991-01-19,
35,I Don't Know Anybody Else,Black Box,https://charts-static.billboard.com/img/1990/11/black-box-o7p-53x53.jpg,45,35,7,up,1991-01-19,
36,Gentle,Dino,Not supported yet,32,31,11,down,1991-01-19,
37,Someday,Mariah Carey,https://charts-static.billboard.com/img/1990/12/mariah-carey-tgq-53x53.jpg,,,,new,1991-01-19,
38,Wicked Game,Chris Isaak,https://charts-static.billboard.com/img/1990/12/chris-isaak-o06-53x53.jpg,47,38,8,up,1991-01-19,
39,One More Try,Timmy T.,Not supported yet,63,39,5,up,1991-01-19,
40,"Miracle (From ""Young Guns II"")",Jon Bon Jovi,https://charts-static.billboard.com/img/1990/10/jon-bon-jovi-wuy-53x53.jpg,22,12,13,down,1991-01-19,
41,Heat Of The Moment,After 7,https://charts-static.billboard.com/img/1989/07/after-7-zay-53x53.jpg,48,41,21,up,1991-01-19,
42,Moneytalks,AC/DC,https://charts-static.billboard.com/img/1990/11/ac-dc-3eb-53x53.jpg,53,42,7,up,1991-01-19,
43,Groove Is In The Heart,Deee-Lite,https://charts-static.billboard.com/img/1990/09/deee-lite-smb-53x53.jpg,24,4,19,down,1991-01-19,
44,You Gotta Love Someone,Elton John,https://charts-static.billboard.com/img/1990/11/elton-john-qls-53x53.jpg,43,43,9,down,1991-01-19,
45,If You Needed Somebody,Bad Company,https://charts-static.billboard.com/img/1990/11/bad-company-h37-53x53.jpg,51,45,11,up,1991-01-19,
46,Candy,Iggy Pop With Kate Pierson,https://charts-static.billboard.com/img/1990/09/kate-pierson-0s7-53x53.jpg,46,46,9,same,1991-01-19,
47,Unchained Melody,The Righteous Brothers,https://charts-static.billboard.com/img/1990/10/the-righteous-brothers-ch4-53x53.jpg,49,19,16,up,1991-01-19,
48,One And Only Man,Steve Winwood,https://charts-static.billboard.com/img/1990/11/steve-winwood-6hs-53x53.jpg,25,18,12,down,1991-01-19,
49,It Never Rains (In Southern California),Tony Toni Tone,Not supported yet,61,49,5,up,1991-01-19,
50,Stranded,Heart,https://charts-static.billboard.com/img/1990/09/heart-2lh-53x53.jpg,38,13,18,down,1991-01-19,
51,The Ghetto,Too $hort,https://charts-static.billboard.com/img/1990/11/too-short-9dc-53x53.jpg,44,42,10,down,1991-01-19,
52,Shelter Me,Cinderella,https://charts-static.billboard.com/img/1990/12/cinderella-o6c-53x53.jpg,58,52,7,up,1991-01-19,
53,Feels Good,Tony Toni Tone,Not supported yet,39,9,21,down,1991-01-19,
54,No Matter What,George LaMond (Duet With Brenda K. Starr),https://charts-static.billboard.com/img/1990/12/george-lamond-vmj-53x53.jpg,56,54,8,up,1991-01-19,
55,Deeper Shade Of Soul,Urban Dance Squad,https://charts-static.billboard.com/img/1990/12/urban-dance-squad-jip-53x53.jpg,69,55,6,up,1991-01-19,
56,New York Minute,Don Henley,https://charts-static.billboard.com/img/1990/11/don-henley-4ps-53x53.jpg,54,48,11,down,1991-01-19,
57,Show Me The Way,Styx,https://charts-static.billboard.com/img/1990/12/styx-2ra-53x53.jpg,62,57,7,up,1991-01-19,
58,This House,Tracie Spencer,https://charts-static.billboard.com/img/1990/12/tracie-spencer-r57-53x53.jpg,73,58,5,up,1991-01-19,
59,On The Way Up,Elisa Fiorillo,https://charts-static.billboard.com/img/1990/09/elisa-fiorillo-ub2-53x53.jpg,29,27,17,down,1991-01-19,
60,Iesha,Another Bad Creation,https://charts-static.billboard.com/img/1990/11/another-bad-creation-7qx-53x53.jpg,78,60,2,up,1991-01-19,
61,More Than Words Can Say,Alias,https://charts-static.billboard.com/img/1990/09/alias-nwj-53x53.jpg,42,2,20,down,1991-01-19,
62,I'll Do 4 U,Father M.C.,Not supported yet,87,62,2,up,1991-01-19,
63,Get Here,Oleta Adams,https://charts-static.billboard.com/img/1990/11/oleta-adams-ivq-53x53.jpg,67,63,6,up,1991-01-19,
64,This Is Ponderous,2nu,Not supported yet,76,64,5,up,1991-01-19,
65,Round And Round,Tevin Campbell,https://charts-static.billboard.com/img/1990/10/tevin-campbell-l6u-53x53.jpg,71,65,7,up,1991-01-19,
66,All This Time,Sting,https://charts-static.billboard.com/img/1991/01/sting-fr9-53x53.jpg,,,,new,1991-01-19,
67,I Wanna Get With U,Guy,https://charts-static.billboard.com/img/1990/11/guy-2kl-53x53.jpg,64,50,11,down,1991-01-19,
68,Waiting For That Day,George Michael,https://charts-static.billboard.com/img/1991/01/george-michael-6b3-53x53.jpg,,,,new,1991-01-19,
69,Just A Little Bit Longer,Maxi Priest,https://charts-static.billboard.com/img/1990/11/maxi-priest-k3c-53x53.jpg,72,69,7,up,1991-01-19,
70,Spend My Life,Slaughter,https://charts-static.billboard.com/img/1990/12/slaughter-qe6-53x53.jpg,79,70,5,up,1991-01-19,
71,Waiting For Love,Alias,https://charts-static.billboard.com/img/1991/01/alias-nwj-53x53.jpg,,,,new,1991-01-19,
72,Hard To Handle,The Black Crowes,https://charts-static.billboard.com/img/1990/10/the-black-crowes-rvj-53x53.jpg,75,45,13,up,1991-01-19,
73,Signs,Tesla,https://charts-static.billboard.com/img/1990/11/tesla-trh-53x53.jpg,88,73,3,up,1991-01-19,
74,Fairweather Friend,Johnny Gill,https://charts-static.billboard.com/img/1990/08/johnny-gill-g85-53x53.jpg,50,28,14,down,1991-01-19,
75,Give It To Me Good,Trixter,https://charts-static.billboard.com/img/1990/09/trixter-3ab-53x53.jpg,65,65,8,down,1991-01-19,
76,Don't Hold Back Your Love,Daryl Hall John Oates,Not supported yet,95,76,3,up,1991-01-19,
77,Ice Ice Baby,Vanilla Ice,https://charts-static.billboard.com/img/1990/09/vanilla-ice-yb6-53x53.jpg,55,1,20,down,1991-01-19,
78,Here Comes The Hammer,M.C. Hammer,Not supported yet,83,78,3,up,1991-01-19,
79,So Close,Daryl Hall John Oates,Not supported yet,59,11,17,down,1991-01-19,
80,House Full Of Reasons,Jude Cole,https://charts-static.billboard.com/img/1990/12/jude-cole-78y-53x53.jpg,70,69,8,down,1991-01-19,
81,Pray,M.C. Hammer,Not supported yet,52,2,17,down,1991-01-19,
82,Power Of Love,Deee-Lite,https://charts-static.billboard.com/img/1991/01/deee-lite-smb-53x53.jpg,96,82,3,up,1991-01-19,
83,World In My Eyes,Depeche Mode,https://charts-static.billboard.com/img/1990/09/depeche-mode-eu1-53x53.jpg,57,52,9,down,1991-01-19,
84,Hold You Tight,Tara Kemp,https://charts-static.billboard.com/img/1991/01/tara-kemp-1rt-53x53.jpg,,,,new,1991-01-19,
85,Knockin' Boots,Candyman,https://charts-static.billboard.com/img/1990/09/candyman-gw9-53x53.jpg,68,9,21,down,1991-01-19,
86,Go For It! (Heart And Fire),Joey B. Ellis & Tynetta Hare,Not supported yet,74,66,7,down,1991-01-19,
87,Melt In Your Mouth,Candyman,https://charts-static.billboard.com/img/1990/12/candyman-gw9-53x53.jpg,82,82,6,down,1991-01-19,
88,I've Been Waiting For You,Guys Next Door,Not supported yet,93,88,3,up,1991-01-19,
89,Something In My Heart,Michel'le,https://charts-static.billboard.com/img/1990/11/michelle-t9z-53x53.jpg,92,89,2,up,1991-01-19,
90,Remember My Name,House Of Lords,https://charts-static.billboard.com/img/1991/01/house-of-lords-6px-53x53.jpg,91,90,3,up,1991-01-19,
91,I Don't Have The Heart,James Ingram,https://charts-static.billboard.com/img/1990/06/james-ingram-399-53x53.jpg,80,1,25,down,1991-01-19,
92,When Will I See You Smile Again?,Bell Biv DeVoe,https://charts-static.billboard.com/img/1991/01/bell-biv-devoe-221-53x53.jpg,,,,new,1991-01-19,
93,Use It Up And Wear It Out,Pat & Mick,Not supported yet,81,81,6,down,1991-01-19,
94,My Love Is A Fire,Donny Osmond,https://charts-static.billboard.com/img/1990/10/donny-osmond-8ko-53x53.jpg,60,21,15,down,1991-01-19,
95,Close To You,Maxi Priest,https://charts-static.billboard.com/img/1988/10/maxi-priest-myk-53x53.jpg,77,1,30,down,1991-01-19,
96,Jealousy,The Adventures Of Stevie V,Not supported yet,,,,new,1991-01-19,
97,B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,https://charts-static.billboard.com/img/1990/09/bell-biv-devoe-221-53x53.jpg,66,26,15,down,1991-01-19,
98,Think,Information Society,https://charts-static.billboard.com/img/1990/10/information-society-mr0-53x53.jpg,85,28,16,down,1991-01-19,
99,Close To Me,The Cure,https://charts-static.billboard.com/img/1986/01/the-cure-vpu-53x53.jpg,,,,new,1991-01-19,
100,Sure Lookin',Donny Osmond,https://charts-static.billboard.com/img/1991/01/donny-osmond-8ko-53x53.jpg,,,,new,1991-01-19,
1,The First Time,Surface,https://charts-static.billboard.com/img/1990/11/surface-nbv-53x53.jpg,4,1,13,up,1991-01-26,
2,Love Will Never Do (Without You),Janet Jackson,https://charts-static.billboard.com/img/1990/11/janet-jackson-9z4-53x53.jpg,1,1,11,down,1991-01-26,
3,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,Not supported yet,6,3,11,up,1991-01-26,
4,Sensitivity,Ralph Tresvant,https://charts-static.billboard.com/img/1990/10/ralph-tresvant-dhx-53x53.jpg,5,4,13,up,1991-01-26,
5,High Enough,Damn Yankees,https://charts-static.billboard.com/img/1990/09/damn-yankees-fey-53x53.jpg,3,3,19,down,1991-01-26,
6,Justify My Love,Madonna,https://charts-static.billboard.com/img/1990/11/madonna-rq3-53x53.jpg,2,1,11,down,1991-01-26,
7,Play That Funky Music,Vanilla Ice,https://charts-static.billboard.com/img/1990/12/vanilla-ice-yb6-53x53.jpg,7,7,8,same,1991-01-26,
8,After The Rain,Nelson,https://charts-static.billboard.com/img/1990/11/nelson-jbe-53x53.jpg,9,8,13,up,1991-01-26,
9,I'm Not In Love,Will To Power,https://charts-static.billboard.com/img/1990/11/will-to-power-uz5-53x53.jpg,11,9,11,up,1991-01-26,
10,Just Another Dream,Cathy Dennis,https://charts-static.billboard.com/img/1990/10/cathy-dennis-jqj-53x53.jpg,14,10,14,up,1991-01-26,
11,All The Man That I Need,Whitney Houston,https://charts-static.billboard.com/img/1990/12/whitney-houston-m52-53x53.jpg,18,11,6,up,1991-01-26,
12,I'll Give All My Love To You,Keith Sweat,https://charts-static.billboard.com/img/1990/12/keith-sweat-9fm-53x53.jpg,16,12,9,up,1991-01-26,
13,From A Distance,Bette Midler,https://charts-static.billboard.com/img/2000/01/bette-midler-7sa-53x53.jpg,10,2,17,down,1991-01-26,
14,Because I Love You (The Postman Song),Stevie B,https://charts-static.billboard.com/img/1990/10/stevie-b-ir7-53x53.jpg,8,1,17,down,1991-01-26,
15,Disappear,INXS,https://charts-static.billboard.com/img/1990/11/inxs-lxc-53x53.jpg,20,15,10,up,1991-01-26,
16,Tom's Diner,DNA Featuring Suzanne Vega,https://charts-static.billboard.com/img/1990/09/dna-as0-53x53.jpg,12,5,17,down,1991-01-26,
17,I Saw Red,Warrant,https://charts-static.billboard.com/img/1990/12/warrant-kvs-53x53.jpg,23,17,9,up,1991-01-26,
18,Where Does My Heart Beat Now,Celine Dion,https://charts-static.billboard.com/img/1990/10/celine-dion-0hi-53x53.jpg,24,18,8,up,1991-01-26,
19,Miles Away,Winger,https://charts-static.billboard.com/img/1990/10/winger-7l9-53x53.jpg,13,12,16,down,1991-01-26,
20,Around The Way Girl,LL Cool J,https://charts-static.billboard.com/img/1990/12/ll-cool-j-vs1-53x53.jpg,27,20,9,up,1991-01-26,
21,Love Makes Things Happen,Pebbles,https://charts-static.billboard.com/img/1990/12/pebbles-hm1-53x53.jpg,29,21,9,up,1991-01-26,
22,Impulsive,Wilson Phillips,https://charts-static.billboard.com/img/1990/10/wilson-phillips-uks-53x53.jpg,15,4,16,down,1991-01-26,
23,One More Try,Timmy T.,Not supported yet,39,23,6,up,1991-01-26,
24,The Way You Do The Things You Do,UB40,https://charts-static.billboard.com/img/1990/09/ub40-8p0-53x53.jpg,17,6,20,down,1991-01-26,
25,Someday,Mariah Carey,https://charts-static.billboard.com/img/1990/12/mariah-carey-tgq-53x53.jpg,37,25,2,up,1991-01-26,
26,Wicked Game,Chris Isaak,https://charts-static.billboard.com/img/1990/12/chris-isaak-o06-53x53.jpg,38,26,9,up,1991-01-26,
27,I Don't Know Anybody Else,Black Box,https://charts-static.billboard.com/img/1990/11/black-box-o7p-53x53.jpg,35,27,8,up,1991-01-26,
28,Heat Of The Moment,After 7,https://charts-static.billboard.com/img/1989/07/after-7-zay-53x53.jpg,41,28,22,up,1991-01-26,
29,Moneytalks,AC/DC,https://charts-static.billboard.com/img/1990/11/ac-dc-3eb-53x53.jpg,42,29,8,up,1991-01-26,
30,I'm Your Baby Tonight,Whitney Houston,https://charts-static.billboard.com/img/1990/10/whitney-houston-m52-53x53.jpg,19,1,15,down,1991-01-26,
31,For You,The Outfield,https://charts-static.billboard.com/img/1990/11/the-outfield-3ce-53x53.jpg,21,21,13,down,1991-01-26,
32,Love Takes Time,Mariah Carey,https://charts-static.billboard.com/img/1990/09/mariah-carey-tgq-53x53.jpg,25,1,20,down,1991-01-26,
33,If You Needed Somebody,Bad Company,https://charts-static.billboard.com/img/1990/11/bad-company-h37-53x53.jpg,45,33,12,up,1991-01-26,
34,The Shoop Shoop Song (It's In His Kiss),Cher,https://charts-static.billboard.com/img/1990/11/cher-n7y-53x53.jpg,33,33,10,down,1991-01-26,
35,Candy,Iggy Pop With Kate Pierson,https://charts-static.billboard.com/img/1990/09/kate-pierson-0s7-53x53.jpg,46,35,10,up,1991-01-26,
36,Something To Believe In,Poison,https://charts-static.billboard.com/img/1990/10/poison-r52-53x53.jpg,22,4,17,down,1991-01-26,
37,Wiggle It,2 In A Room,Not supported yet,32,15,17,down,1991-01-26,
38,Shelter Me,Cinderella,https://charts-static.billboard.com/img/1990/12/cinderella-o6c-53x53.jpg,52,38,8,up,1991-01-26,
39,This House,Tracie Spencer,https://charts-static.billboard.com/img/1990/12/tracie-spencer-r57-53x53.jpg,58,39,6,up,1991-01-26,
40,Show Me The Way,Styx,https://charts-static.billboard.com/img/1990/12/styx-2ra-53x53.jpg,57,40,8,up,1991-01-26,
41,Deeper Shade Of Soul,Urban Dance Squad,https://charts-static.billboard.com/img/1990/12/urban-dance-squad-jip-53x53.jpg,55,41,7,up,1991-01-26,
42,Freedom,George Michael,https://charts-static.billboard.com/img/1990/10/george-michael-6b3-53x53.jpg,30,8,14,down,1991-01-26,
43,Does She Love That Man?,Breathe Featuring David Glasper,Not supported yet,34,34,11,down,1991-01-26,
44,It Never Rains (In Southern California),Tony Toni Tone,Not supported yet,49,44,6,up,1991-01-26,
45,Iesha,Another Bad Creation,https://charts-static.billboard.com/img/1990/11/another-bad-creation-7qx-53x53.jpg,60,45,3,up,1991-01-26,
46,All This Time,Sting,https://charts-static.billboard.com/img/1991/01/sting-fr9-53x53.jpg,66,46,2,up,1991-01-26,
47,Unchained Melody,The Righteous Brothers,https://charts-static.billboard.com/img/1990/10/the-righteous-brothers-ch4-53x53.jpg,47,19,17,same,1991-01-26,
48,Waiting For Love,Alias,https://charts-static.billboard.com/img/1991/01/alias-nwj-53x53.jpg,71,48,2,up,1991-01-26,
49,No Matter What,George LaMond (Duet With Brenda K. Starr),https://charts-static.billboard.com/img/1990/12/george-lamond-vmj-53x53.jpg,54,49,9,up,1991-01-26,
50,You're Amazing,Robert Palmer,https://charts-static.billboard.com/img/1990/11/robert-palmer-i8q-53x53.jpg,28,28,11,down,1991-01-26,
51,Round And Round,Tevin Campbell,https://charts-static.billboard.com/img/1990/10/tevin-campbell-l6u-53x53.jpg,65,51,8,up,1991-01-26,
52,The Ghetto,Too $hort,https://charts-static.billboard.com/img/1990/11/too-short-9dc-53x53.jpg,51,42,11,down,1991-01-26,
53,Waiting For That Day,George Michael,https://charts-static.billboard.com/img/1991/01/george-michael-6b3-53x53.jpg,68,53,2,up,1991-01-26,
54,Anything Is Possible,Debbie Gibson,https://charts-static.billboard.com/img/1990/11/debbie-gibson-jzw-53x53.jpg,26,26,11,down,1991-01-26,
55,Coming Out Of The Dark,Gloria Estefan,https://charts-static.billboard.com/img/1991/01/gloria-estefan-7bs-53x53.jpg,,,,new,1991-01-26,
56,You Gotta Love Someone,Elton John,https://charts-static.billboard.com/img/1990/11/elton-john-qls-53x53.jpg,44,43,10,down,1991-01-26,
57,I'll Do 4 U,Father M.C.,Not supported yet,62,57,3,up,1991-01-26,
58,This Is Ponderous,2nu,Not supported yet,64,58,6,up,1991-01-26,
59,Get Here,Oleta Adams,https://charts-static.billboard.com/img/1990/11/oleta-adams-ivq-53x53.jpg,63,59,7,up,1991-01-26,
60,Spend My Life,Slaughter,https://charts-static.billboard.com/img/1990/12/slaughter-qe6-53x53.jpg,70,60,6,up,1991-01-26,
61,Signs,Tesla,https://charts-static.billboard.com/img/1990/11/tesla-trh-53x53.jpg,73,61,4,up,1991-01-26,
62,New York Minute,Don Henley,https://charts-static.billboard.com/img/1990/11/don-henley-4ps-53x53.jpg,56,48,12,down,1991-01-26,
63,Stranded,Heart,https://charts-static.billboard.com/img/1990/09/heart-2lh-53x53.jpg,50,13,19,down,1991-01-26,
64,"Miracle (From ""Young Guns II"")",Jon Bon Jovi,https://charts-static.billboard.com/img/1990/10/jon-bon-jovi-wuy-53x53.jpg,40,12,14,down,1991-01-26,
65,Don't Hold Back Your Love,Daryl Hall John Oates,Not supported yet,76,65,4,up,1991-01-26,
66,Groove Is In The Heart,Deee-Lite,https://charts-static.billboard.com/img/1990/09/deee-lite-smb-53x53.jpg,43,4,20,down,1991-01-26,
67,Gentle,Dino,Not supported yet,36,31,12,down,1991-01-26,
68,Hold You Tight,Tara Kemp,https://charts-static.billboard.com/img/1991/01/tara-kemp-1rt-53x53.jpg,84,68,2,up,1991-01-26,
69,Just A Little Bit Longer,Maxi Priest,https://charts-static.billboard.com/img/1990/11/maxi-priest-k3c-53x53.jpg,69,69,8,same,1991-01-26,
70,Hang In Long Enough,Phil Collins,https://charts-static.billboard.com/img/1990/11/phil-collins-zdh-53x53.jpg,31,23,12,down,1991-01-26,
