rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
25,Whataya Want From Me,Adam Lambert,https://charts-static.billboard.com/img/2009/12/adam-lambert-00l-53x53.jpg,24,24,12,down,2010-03-20,
26,I Gotta Feeling,The Black Eyed Peas,https://charts-static.billboard.com/img/1840/12/the-black-eyed-peas-99h-53x53.jpg,21,1,39,down,2010-03-20,
27,Say Something,Timbaland Featuring Drake,https://charts-static.billboard.com/img/2009/11/timbaland-3i9-53x53.jpg,26,26,9,down,2010-03-20,
28,Empire State Of Mind,Jay-Z + Alicia Keys,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,23,1,26,down,2010-03-20,
29,Haven't Met You Yet,Michael Buble,Not supported yet,28,25,23,down,2010-03-20,
30,Today Was A Fairytale,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,31,2,7,up,2010-03-20,
31,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,https://charts-static.billboard.com/img/2009/11/jay-sean-fk9-53x53.jpg,27,10,18,down,2010-03-20,
32,Down,Jay Sean Featuring Lil Wayne,https://charts-static.billboard.com/img/2009/07/jay-sean-fk9-53x53.jpg,30,1,36,down,2010-03-20,
33,Ridin' Solo,Jason Derulo,https://charts-static.billboard.com/img/2010/03/jason-derulo-3xq-53x53.jpg,,,,new,2010-03-20,
34,Hey Daddy (Daddy's Home),Usher Featuring Plies,https://charts-static.billboard.com/img/2009/12/usher-oqp-53x53.jpg,40,34,8,up,2010-03-20,
35,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,https://charts-static.billboard.com/img/2009/09/boys-like-girls-9nc-53x53.jpg,29,18,20,down,2010-03-20,
36,You Belong With Me,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,33,2,46,down,2010-03-20,
37,Heartbreak Warfare,John Mayer,https://charts-static.billboard.com/img/2009/12/john-mayer-4ke-53x53.jpg,39,37,13,up,2010-03-20,
38,Fireflies,Owl City,https://charts-static.billboard.com/img/2009/08/owl-city-1t0-53x53.jpg,32,1,29,down,2010-03-20,
39,Life After You,Daughtry,https://charts-static.billboard.com/img/2009/11/daughtry-uco-53x53.jpg,41,39,14,up,2010-03-20,
40,On To The Next One,Jay-Z + Swizz Beatz,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,37,37,8,down,2010-03-20,
41,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,https://charts-static.billboard.com/img/2009/10/blake-shelton-22w-53x53.jpg,50,41,11,up,2010-03-20,
42,Whatcha Say,Jason Derulo,https://charts-static.billboard.com/img/2009/07/jason-derulo-3xq-53x53.jpg,35,1,30,down,2010-03-20,
43,Lil Freak,Usher Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/01/usher-oqp-53x53.jpg,,,,new,2010-03-20,
44,My Chick Bad,Ludacris Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/02/ludacris-5cn-53x53.jpg,46,44,2,up,2010-03-20,
45,Why Don't We Just Dance,Josh Turner,https://charts-static.billboard.com/img/2017/06/josh-turner-53x53.jpg,38,35,17,down,2010-03-20,
46,All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,https://charts-static.billboard.com/img/2009/11/roscoe-dash-hfz-53x53.jpg,61,46,6,up,2010-03-20,
47,American Honey,Lady Antebellum,https://charts-static.billboard.com/img/2010/01/lady-antebellum-g3u-53x53.jpg,57,47,8,up,2010-03-20,
48,Temporary Home,Carrie Underwood,https://charts-static.billboard.com/img/2009/11/carrie-underwood-ko6-53x53.jpg,52,48,11,up,2010-03-20,
49,A Little More Country Than That,Easton Corbin,https://charts-static.billboard.com/img/2009/08/easton-corbin-bi6-53x53.jpg,62,49,9,up,2010-03-20,
50,Halfway Gone,Lifehouse,https://charts-static.billboard.com/img/2009/11/lifehouse-ekp-53x53.jpg,55,50,13,up,2010-03-20,
51,Hard,Rihanna Featuring Jeezy,https://charts-static.billboard.com/img/2009/11/rihanna-v3t-53x53.jpg,34,8,16,down,2010-03-20,
52,Try Sleeping With A Broken Heart,Alicia Keys,https://charts-static.billboard.com/img/2009/11/alicia-keys-xkr-53x53.jpg,47,27,16,down,2010-03-20,
53,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",https://charts-static.billboard.com/img/2010/02/kevin-rudolf-872-53x53.jpg,67,53,5,up,2010-03-20,
54,Naturally,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2009/10/selena-gomez-scg-53x53.jpg,43,29,11,down,2010-03-20,
55,Highway 20 Ride,Zac Brown Band,https://charts-static.billboard.com/img/2009/11/zac-brown-band-elb-53x53.jpg,56,55,8,up,2010-03-20,
56,Sex Therapy,Robin Thicke,https://charts-static.billboard.com/img/2009/10/robin-thicke-cu8-53x53.jpg,54,54,12,down,2010-03-20,
57,That's How Country Boys Roll,Billy Currington,https://charts-static.billboard.com/img/2009/09/billy-currington-kzk-53x53.jpg,60,57,14,up,2010-03-20,
58,It Kills Me,Melanie Fiona,https://charts-static.billboard.com/img/2009/08/melanie-fiona-4tp-53x53.jpg,51,43,16,down,2010-03-20,
59,Young Forever,Jay-Z + Mr. Hudson,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,78,41,8,up,2010-03-20,
60,Lemonade,Gucci Mane,https://charts-static.billboard.com/img/2009/12/gucci-mane-fyx-53x53.jpg,66,60,5,up,2010-03-20,
61,I Am,Mary J. Blige,https://charts-static.billboard.com/img/2009/11/mary-j-blige-hn0-53x53.jpg,59,55,13,down,2010-03-20,
62,The Truth,Jason Aldean,https://charts-static.billboard.com/img/2009/10/jason-aldean-jfn-53x53.jpg,58,40,18,down,2010-03-20,
63,Everything To Me,Monica,https://charts-static.billboard.com/img/2010/01/monica-utr-53x53.jpg,73,63,4,up,2010-03-20,
64,'Til Summer Comes Around,Keith Urban,https://charts-static.billboard.com/img/2009/11/keith-urban-t54-53x53.jpg,69,64,8,up,2010-03-20,
65,Solo,Iyaz,https://charts-static.billboard.com/img/2010/02/iyaz-a7g-53x53.jpg,72,43,4,up,2010-03-20,
66,We Are The World 25: For Haiti,Artists For Haiti,Not supported yet,36,2,4,down,2010-03-20,
67,Steady Mobbin',Young Money Featuring Gucci Mane,https://charts-static.billboard.com/img/2009/09/young-money-7wj-53x53.jpg,71,48,9,up,2010-03-20,
68,Unstoppable,Rascal Flatts,https://charts-static.billboard.com/img/2009/04/rascal-flatts-o8u-53x53.jpg,64,52,5,down,2010-03-20,
69,If You Only Knew,Shinedown,https://charts-static.billboard.com/img/2009/09/shinedown-pjk-53x53.jpg,68,42,19,down,2010-03-20,
70,Let It Be,Kris Allen,https://charts-static.billboard.com/img/2010/03/kris-allen-uqg-53x53.jpg,63,63,2,down,2010-03-20,
71,Alice,Avril Lavigne,https://charts-static.billboard.com/img/2010/02/avril-lavigne-517-53x53.jpg,,,,new,2010-03-20,
72,Neighbors Know My Name,Trey Songz,https://charts-static.billboard.com/img/2009/12/trey-songz-kc8-53x53.jpg,88,72,2,up,2010-03-20,
73,Ain't Back Yet,Kenny Chesney,https://charts-static.billboard.com/img/2010/02/kenny-chesney-en6-53x53.jpg,,,,new,2010-03-20,
74,Cryin' Like A Bitch!,Godsmack,https://charts-static.billboard.com/img/2010/02/godsmack-5kr-53x53.jpg,,,,new,2010-03-20,
75,History In The Making,Darius Rucker,https://charts-static.billboard.com/img/2009/09/darius-rucker-iex-53x53.jpg,65,61,19,down,2010-03-20,
76,Someday,Rob Thomas,https://charts-static.billboard.com/img/2009/07/rob-thomas-qfd-53x53.jpg,76,72,18,same,2010-03-20,
77,Soldier Of Love,Sade,https://charts-static.billboard.com/img/2009/12/sade-e4o-53x53.jpg,70,52,8,down,2010-03-20,
78,Feel It,Three 6 Mafia Vs. Tiesto With Sean Kingston & Flo Rida,https://charts-static.billboard.com/img/2009/12/three-6-mafia-wgx-53x53.jpg,,,,new,2010-03-20,
79,American Saturday Night,Brad Paisley,https://charts-static.billboard.com/img/2009/07/brad-paisley-ws4-53x53.jpg,74,67,13,down,2010-03-20,
80,O Let's Do It,Waka Flocka Flame,https://charts-static.billboard.com/img/2009/10/waka-flocka-flame-efd-53x53.jpg,84,80,4,up,2010-03-20,
81,When I Look At You,Miley Cyrus,https://charts-static.billboard.com/img/2010/01/miley-cyrus-clj-53x53.jpg,79,79,4,down,2010-03-20,
82,My Best Days Are Ahead Of Me,Danny Gokey,https://charts-static.billboard.com/img/2009/12/danny-gokey-efk-53x53.jpg,,,,new,2010-03-20,
83,Shots,LMFAO Featuring Lil Jon,https://charts-static.billboard.com/img/2009/07/lmfao-8l3-53x53.jpg,95,68,13,up,2010-03-20,
84,Gimmie That Girl,Joe Nichols,https://charts-static.billboard.com/img/2009/10/joe-nichols-yxj-53x53.jpg,98,84,2,up,2010-03-20,
85,I Invented Sex,Trey Songz Featuring Drake,https://charts-static.billboard.com/img/2009/08/trey-songz-kc8-53x53.jpg,81,42,20,down,2010-03-20,
86,Drop The World,Lil Wayne Featuring Eminem,https://charts-static.billboard.com/img/2010/01/lil-wayne-9q6-53x53.jpg,86,18,10,same,2010-03-20,
87,Fearless,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,94,9,9,up,2010-03-20,
88,"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne,https://charts-static.billboard.com/img/2009/12/yo-gotti-w7z-53x53.jpg,93,88,2,up,2010-03-20,
89,Follow Me Down                ,3OH!3 Featuring Neon Hitch,https://charts-static.billboard.com/img/2010/03/3oh3-eia-53x53.jpg,-,89,2,re-entry,2010-03-20,
90,I Wanna Rock,Snoop Dogg,https://charts-static.billboard.com/img/2009/11/snoop-dogg-7vk-53x53.jpg,75,41,13,down,2010-03-20,
91,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",https://charts-static.billboard.com/img/2010/02/dj-khaled-igg-53x53.jpg,80,64,3,down,2010-03-20,
92,Bulletproof,La Roux,https://charts-static.billboard.com/img/2009/07/la-roux-0ka-53x53.jpg,,,,new,2010-03-20,
93,One Day,Matisyahu,https://charts-static.billboard.com/img/2009/06/matisyahu-dzi-53x53.jpg,90,90,2,down,2010-03-20,
94,Just Breathe,Pearl Jam,https://charts-static.billboard.com/img/2009/10/pearl-jam-1pn-53x53.jpg,92,88,8,down,2010-03-20,
95,Shut It Down,Pitbull Featuring Akon,https://charts-static.billboard.com/img/2009/09/pitbull-odu-53x53.jpg,87,42,14,down,2010-03-20,
96,Backwoods,Justin Moore,https://charts-static.billboard.com/img/2009/10/justin-moore-mtw-53x53.jpg,100,96,2,up,2010-03-20,
97,Knockout,Lil Wayne Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/02/lil-wayne-9q6-53x53.jpg,83,44,5,down,2010-03-20,
98,The Man I Want To Be,Chris Young,https://charts-static.billboard.com/img/2009/11/chris-young-obk-53x53.jpg,,,,new,2010-03-20,
99,Keep On Lovin' You,Steel Magnolia,https://charts-static.billboard.com/img/2009/08/steel-magnolia-q6d-53x53.jpg,,,,new,2010-03-20,
100,Hell On The Heart,Eric Church,https://charts-static.billboard.com/img/2009/10/eric-church-3cj-53x53.jpg,,,,new,2010-03-20,
1,Rude Boy,Rihanna,https://charts-static.billboard.com/img/2010/01/rihanna-v3t-53x53.jpg,4,1,5,up,2010-03-27,
2,Need You Now,Lady Antebellum,https://charts-static.billboard.com/img/2017/07/lady-antebellum-53x53.jpg,2,2,31,same,2010-03-27,
3,Break Your Heart,Taio Cruz Featuring Ludacris,https://charts-static.billboard.com/img/2010/02/taio-cruz-vf6-53x53.jpg,1,1,3,down,2010-03-27,
4,Imma Be,The Black Eyed Peas,https://charts-static.billboard.com/img/2009/06/the-black-eyed-peas-b9u-53x53.jpg,5,1,15,up,2010-03-27,
5,Nothin' On You,B.o.B Featuring Bruno Mars,https://charts-static.billboard.com/img/2010/01/bob-1-t7h-53x53.jpg,16,5,7,up,2010-03-27,
6,"Hey, Soul Sister",Train,https://charts-static.billboard.com/img/2017/05/train-53x53.jpg,7,6,24,up,2010-03-27,
7,BedRock,Young Money Featuring Lloyd,https://charts-static.billboard.com/img/2009/10/young-money-7wj-53x53.jpg,3,2,16,down,2010-03-27,
8,TiK ToK,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,6,1,23,down,2010-03-27,
9,Telephone,Lady Gaga Featuring Beyonce,https://charts-static.billboard.com/img/2009/12/lady-gaga-gyl-53x53.jpg,11,9,16,up,2010-03-27,
10,In My Head,Jason Derulo,https://charts-static.billboard.com/img/2009/12/jason-derulo-3xq-53x53.jpg,8,8,14,down,2010-03-27,
11,Carry Out,Timbaland Featuring Justin Timberlake,https://charts-static.billboard.com/img/2009/12/timbaland-3i9-53x53.jpg,15,11,15,up,2010-03-27,
12,Baby,Justin Bieber Featuring Ludacris,https://charts-static.billboard.com/img/2010/02/justin-bieber-3jm-53x53.jpg,14,5,8,up,2010-03-27,
13,Say Aah,Trey Songz Featuring Fabolous,https://charts-static.billboard.com/img/2009/09/trey-songz-kc8-53x53.jpg,12,9,18,down,2010-03-27,
14,How Low,Ludacris,https://charts-static.billboard.com/img/2009/11/ludacris-5cn-53x53.jpg,10,6,14,down,2010-03-27,
15,Bad Romance,Lady Gaga,https://charts-static.billboard.com/img/2009/11/lady-gaga-gyl-53x53.jpg,9,2,20,down,2010-03-27,
16,Blah Blah Blah,Ke$ha Featuring 3OH!3,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,13,7,10,down,2010-03-27,
17,Breakeven,The Script,https://charts-static.billboard.com/img/2017/07/the-script-53x53.jpg,19,17,15,up,2010-03-27,
18,According To You,Orianthi,https://charts-static.billboard.com/img/2009/11/orianthi-16f-53x53.jpg,18,17,15,same,2010-03-27,
19,Live Like We're Dying,Kris Allen,https://charts-static.billboard.com/img/2009/10/kris-allen-uqg-53x53.jpg,20,18,20,up,2010-03-27,
20,Sexy Chick,David Guetta Featuring Akon,https://charts-static.billboard.com/img/2009/08/david-guetta-z71-53x53.jpg,17,5,32,down,2010-03-27,
21,All The Right Moves,OneRepublic,https://charts-static.billboard.com/img/2009/10/onerepublic-bjw-53x53.jpg,23,21,23,up,2010-03-27,
22,Whataya Want From Me,Adam Lambert,https://charts-static.billboard.com/img/2009/12/adam-lambert-00l-53x53.jpg,25,22,13,up,2010-03-27,
23,Say Something,Timbaland Featuring Drake,https://charts-static.billboard.com/img/2009/11/timbaland-3i9-53x53.jpg,27,23,10,up,2010-03-27,
24,Tie Me Down,New Boyz Featuring Ray J,https://charts-static.billboard.com/img/2009/09/new-boyz-ce9-53x53.jpg,22,22,22,down,2010-03-27,
25,Replay,Iyaz,https://charts-static.billboard.com/img/2009/08/iyaz-a7g-53x53.jpg,24,2,30,down,2010-03-27,
26,I Gotta Feeling,The Black Eyed Peas,https://charts-static.billboard.com/img/1840/12/the-black-eyed-peas-99h-53x53.jpg,26,1,40,same,2010-03-27,
27,My Chick Bad,Ludacris Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/02/ludacris-5cn-53x53.jpg,44,27,3,up,2010-03-27,
28,Haven't Met You Yet,Michael Buble,Not supported yet,29,25,24,up,2010-03-27,
29,Empire State Of Mind,Jay-Z + Alicia Keys,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,28,1,27,down,2010-03-27,
30,Today Was A Fairytale,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,30,2,8,same,2010-03-27,
31,Hey Daddy (Daddy's Home),Usher Featuring Plies,https://charts-static.billboard.com/img/2009/12/usher-oqp-53x53.jpg,34,31,9,up,2010-03-27,
32,Down,Jay Sean Featuring Lil Wayne,https://charts-static.billboard.com/img/2009/07/jay-sean-fk9-53x53.jpg,32,1,37,same,2010-03-27,
33,American Honey,Lady Antebellum,https://charts-static.billboard.com/img/2010/01/lady-antebellum-g3u-53x53.jpg,47,33,9,up,2010-03-27,
34,Heartbreak Warfare,John Mayer,https://charts-static.billboard.com/img/2009/12/john-mayer-4ke-53x53.jpg,37,34,14,up,2010-03-27,
35,Over,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,,,,new,2010-03-27,
36,Life After You,Daughtry,https://charts-static.billboard.com/img/2009/11/daughtry-uco-53x53.jpg,39,36,15,up,2010-03-27,
37,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",https://charts-static.billboard.com/img/2010/02/kevin-rudolf-872-53x53.jpg,53,37,6,up,2010-03-27,
38,Fireflies,Owl City,https://charts-static.billboard.com/img/2009/08/owl-city-1t0-53x53.jpg,38,1,30,same,2010-03-27,
39,You Belong With Me,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,36,2,47,down,2010-03-27,
40,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,https://charts-static.billboard.com/img/2009/10/blake-shelton-22w-53x53.jpg,41,40,12,up,2010-03-27,
41,Young Forever,Jay-Z + Mr. Hudson,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,59,41,9,up,2010-03-27,
42,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,https://charts-static.billboard.com/img/2009/11/jay-sean-fk9-53x53.jpg,31,10,19,down,2010-03-27,
43,A Little More Country Than That,Easton Corbin,https://charts-static.billboard.com/img/2009/08/easton-corbin-bi6-53x53.jpg,49,43,10,up,2010-03-27,
44,Temporary Home,Carrie Underwood,https://charts-static.billboard.com/img/2009/11/carrie-underwood-ko6-53x53.jpg,48,44,12,up,2010-03-27,
45,Highway 20 Ride,Zac Brown Band,https://charts-static.billboard.com/img/2009/11/zac-brown-band-elb-53x53.jpg,55,45,9,up,2010-03-27,
46,Whatcha Say,Jason Derulo,https://charts-static.billboard.com/img/2009/07/jason-derulo-3xq-53x53.jpg,42,1,31,down,2010-03-27,
47,On To The Next One,Jay-Z + Swizz Beatz,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,40,37,9,down,2010-03-27,
48,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,https://charts-static.billboard.com/img/2009/09/boys-like-girls-9nc-53x53.jpg,35,18,21,down,2010-03-27,
49,Why Don't We Just Dance,Josh Turner,https://charts-static.billboard.com/img/2017/06/josh-turner-53x53.jpg,45,35,18,down,2010-03-27,
50,Naturally,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2009/10/selena-gomez-scg-53x53.jpg,54,29,12,up,2010-03-27,
51,Halfway Gone,Lifehouse,https://charts-static.billboard.com/img/2009/11/lifehouse-ekp-53x53.jpg,50,50,14,down,2010-03-27,
52,Try Sleeping With A Broken Heart,Alicia Keys,https://charts-static.billboard.com/img/2009/11/alicia-keys-xkr-53x53.jpg,52,27,17,same,2010-03-27,
53,All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,https://charts-static.billboard.com/img/2009/11/roscoe-dash-hfz-53x53.jpg,46,46,7,down,2010-03-27,
54,Hard,Rihanna Featuring Jeezy,https://charts-static.billboard.com/img/2009/11/rihanna-v3t-53x53.jpg,51,8,17,down,2010-03-27,
55,Sex Therapy,Robin Thicke,https://charts-static.billboard.com/img/2009/10/robin-thicke-cu8-53x53.jpg,56,54,13,up,2010-03-27,
56,Everything To Me,Monica,https://charts-static.billboard.com/img/2010/01/monica-utr-53x53.jpg,63,56,5,up,2010-03-27,
57,When I Look At You,Miley Cyrus,https://charts-static.billboard.com/img/2010/01/miley-cyrus-clj-53x53.jpg,81,57,5,up,2010-03-27,
58,Lemonade,Gucci Mane,https://charts-static.billboard.com/img/2009/12/gucci-mane-fyx-53x53.jpg,60,58,6,up,2010-03-27,
59,'Til Summer Comes Around,Keith Urban,https://charts-static.billboard.com/img/2009/11/keith-urban-t54-53x53.jpg,64,59,9,up,2010-03-27,
60,I Am,Mary J. Blige,https://charts-static.billboard.com/img/2009/11/mary-j-blige-hn0-53x53.jpg,61,55,14,up,2010-03-27,
61,That's How Country Boys Roll,Billy Currington,https://charts-static.billboard.com/img/2009/09/billy-currington-kzk-53x53.jpg,57,57,15,down,2010-03-27,
62,Steady Mobbin',Young Money Featuring Gucci Mane,https://charts-static.billboard.com/img/2009/09/young-money-7wj-53x53.jpg,67,48,10,up,2010-03-27,
63,Neighbors Know My Name,Trey Songz,https://charts-static.billboard.com/img/2009/12/trey-songz-kc8-53x53.jpg,72,63,3,up,2010-03-27,
64,Lil Freak,Usher Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/01/usher-oqp-53x53.jpg,43,43,2,down,2010-03-27,
65,Solo,Iyaz,https://charts-static.billboard.com/img/2010/02/iyaz-a7g-53x53.jpg,65,43,5,same,2010-03-27,
66,Ridin' Solo,Jason Derulo,https://charts-static.billboard.com/img/2010/03/jason-derulo-3xq-53x53.jpg,33,33,2,down,2010-03-27,
67,It Kills Me,Melanie Fiona,https://charts-static.billboard.com/img/2009/08/melanie-fiona-4tp-53x53.jpg,58,43,17,down,2010-03-27,
68,If You Only Knew,Shinedown,https://charts-static.billboard.com/img/2009/09/shinedown-pjk-53x53.jpg,69,42,20,up,2010-03-27,
69,The Truth,Jason Aldean,https://charts-static.billboard.com/img/2009/10/jason-aldean-jfn-53x53.jpg,62,40,19,down,2010-03-27,
70,Unstoppable,Rascal Flatts,https://charts-static.billboard.com/img/2009/04/rascal-flatts-o8u-53x53.jpg,68,52,6,down,2010-03-27,
71,Alice,Avril Lavigne,https://charts-static.billboard.com/img/2010/02/avril-lavigne-517-53x53.jpg,71,71,2,same,2010-03-27,
72,Someday,Rob Thomas,https://charts-static.billboard.com/img/2009/07/rob-thomas-qfd-53x53.jpg,76,72,19,up,2010-03-27,
73,Drop The World,Lil Wayne Featuring Eminem,https://charts-static.billboard.com/img/2010/01/lil-wayne-9q6-53x53.jpg,86,18,11,up,2010-03-27,
74,Ain't Back Yet,Kenny Chesney,https://charts-static.billboard.com/img/2010/02/kenny-chesney-en6-53x53.jpg,73,73,2,down,2010-03-27,
75,Gimmie That Girl,Joe Nichols,https://charts-static.billboard.com/img/2009/10/joe-nichols-yxj-53x53.jpg,84,75,3,up,2010-03-27,
